company_name,company_link,company_id,company_domain,company_about,company_founded,company_size,company_location_1,company_location_2,company_location_3,company_city_1,company_city_2,company_city_3,company_address,company_postal_code,company_phone,company_industry_1,company_industry_2,company_industry_3,domain_status,company_specialties,company_size_category,social_fields,keywords,annual_revenue,technologies,funding_events,total_funding,last_funding_round_date,last_funding_stage,company_email
Vellex Logistics,https://www.linkedin.com/company/vellextransport,https://www.linkedin.com/company/33316544,vellex.com.au,Vellex is a family owned and operated business focusing on providing national freight distribution and logistics solutions across the eastern states of Australia. We are dedicated to delivering our clients the highest standard of satisfaction through the services we offer.,,125,"Woodpark, New South Wales, Australia",,,Wetherill Park,,,,,,transportation/trucking/railroad,,,,"Transport,Warehousing,Road Freight Distribution,Safety Compliance",51-200,,,,,,,,,
Transdev John Holland Buses NSW,https://www.linkedin.com/company/transdev-john-holland-buses-nsw,https://www.linkedin.com/company/81484099,transdevjohnholland.com.au,"Delivering vital connections across Sydney's CBD, eastern and south-eastern suburbs, Transdev John Holland enables people to live, work and play every day by providing our safe, sustainable services on some of Australia’s busiest bus routes. We’re passionate about serving our communities and our team of Journey Makers – as we are known – are proud to do so.",,105,"Queens Park, New South Wales, Australia",,,Bondi Junction,,,,,,truck transportation,urban transit services,,,,51-200,,,,,,,,,
Team Transport & Logistics,https://www.linkedin.com/company/team-transport,https://www.linkedin.com/company/3738599,teamtransport.com.au,"With an extensive fleet of over 250 vehicles ranging in size from one tonne taxi trucks up to extendable semi trailers, crane trucks, low loaders, tilt trays, container vehicles and many more, we are Brisbane’s leading transport company.  Our fleet not only covers Brisbane and South East Queensland, there isn’t anywhere in Australia we can’t service. Established in 1981, we have grown steadily to become one of Queensland’s largest privately owned transport companies. Our goal is to understand your business and provide a customised transport solution that includes, competitive rates, an authentic approach to real customer service and a proactive approach to meet your expectations.We take pride in employing only the best available Contractors, Company drivers & Staff.  What makes us different is we have a very low staff and driver turnover which allows us to really get to know you and your business.  There is NO compromise made with regard to safety.  We take all practical steps to ensure the safety of all our employees, customers and the general public.",1981,83,"Willawong, Queensland, Australia",,,Acacia Ridge,,,,,6.11E+11,truck transportation,transportation/trucking/railroad,,,"Taxi Trucks 1 - 12 Tonne,Semi Trailers / Cranes,All size Crane Trucks,Heavy Haulage,Wharf Transport,Warehousing & Distribution,Freight Forwarding,Australia Wide Service",51-200,https://facebook.com/teamtransportandlogistics,"distribution, warehousing, freight forwarding, cranes, semi trailers, heavy haulage, australia wide service, taxi trucks 1 12 tonne, all size crane trucks, wharf transport",25000000,"Outlook, Mimecast, Microsoft Office 365, MailJet, MailChimp SPF",,,,,
FMH Group,https://www.linkedin.com/company/fmhgroup,https://www.linkedin.com/company/76724269,fmhgroup.com.au,"FMH Group is a holding company with diversified interests across logistics services. Through the integration of our technology, people and physical assets, we enable a truly efficient and sustainable supply chain. FMH Group is comprised of three operating divisions: 1. Fourth-party logistics (4PL) and Warehousingefm is the largest fourth party logistics provider in Australia and New Zealand, delivering end-to-end supply chain solutions for our customers. Managed under the same roof as efm Logistics, efm Warehousing has more than 60,000m2 of safe, secure and modern warehousing space at strategic locations throughout Australia.2. Technology The Group’s logistics software development company, Flip, harnesses the power of product, engineering and customer-centric design to build high quality, elegant and valuable solutions that its customers love to use. 3. Transportation Through our Transportation division we offer customers a complete end-to-end supply chain solution. Companies include Niche Logistics, BagTrans, GKR Transport, Formby Logistics and Spectrum Transport.FMH Group is 98% owned by Singapore Post. The investment enables FMH Group to add value to its customers by further investing in enriched technology solutions and its people.",2000,55,"Moorabbin, Victoria, Australia",,,Moorabbin,,,,,,"transportation, logistics, supply chain and storage",,,,,51-200,,,,,,,,,
Wiseway Logistics,https://www.linkedin.com/company/wiseway-logistics,https://www.linkedin.com/company/3864976,wiseway.com.au,"Wiseway Logistics (Wiseway) is a prominent global logistics firm and a leading player in freight forwarding across Australia and New Zealand. With offices in 11 key locations worldwide, including Sydney, Melbourne, Brisbane, Adelaide, Perth, Auckland, Singapore, Shanghai, Guangzhou, Los Angeles, and Chicago, Wiseway is well-positioned to serve diverse global logistical needs.Our comprehensive range of services includes:•	General Freight Exports (Air / Sea)•	Perishables Freight Exports (Air / Sea)•	Import Services (General / Perishable / Bulk)•	FAK and break-bulk services•	eCommerce and FBA imports processing•	Cold Chain Handling•	In-house Customs Broking •	Customs and Quarantine depot services•	Warehouse services•	Interstate and delivery servicesOur key capabilities include:•	IATA Agent•	Customs Bonded warehouses•	Licensed Customs Broker•	RACA Agent •	Chiller, Freezer, and Cold Chain in all ANZ facilities•	Large eCommerce sorting facilities •	Owned fleet of 100+ vehiclesWe take pride in offering competitive pricing, and strive to gain the respect and ongoing support of our customers by delivering high-quality, value-added services while upholding the highest ethical standards. Our goal is to exceed our customer expectations in every aspect of our operations.In line with global trends, Wiseway has long embraced strategic outsourcing of business partners and vendors to offer a wide range of services at cost-effective rates. We provide comprehensive, multi-functional services by offering all export and import related activities under one roof. Our extensive network of agents and partners positions Wiseway as a leading corporation for integrated transport and logistics services, all under one management umbrella.",2005,81,"Bankstown, New South Wales, Australia",,,Bansktown,,,"661 george street, south windsor, new south wales, australia",2756,,"transportation, logistics, supply chain and storage",,,,"Customs Brokerage,Customs Clearance,Exporting,Importing,Logistics Solution,Warehousing and Distribution,Freight Forwarding,Perishables,Road Transportation,Cold Chain",51-200,"https://twitter.com/WisewayAu, https://www.facebook.com/pages/Wiseway-Logistics/262643840431744","customs clearance, importing, exporting, customs brokerage, warehousing & distribution, logistics solution",,,,,,,
Simon National Carriers,https://www.linkedin.com/company/simon-national-carriers,https://www.linkedin.com/company/6168421,simon.com.au,"Officially incorporated in 1973, Simon is a family-owned business and amongst the largest privately owned national freight companies operating in Australia. One of the key factors in our early success has been our ability to recognise and deliver to the exact needs of our customers. Over the years, as our customers have continued to change, grow and evolve, so have we. Today, our services combine to provide the value of a genuine end-to-end solution for our customer base. From container pickup at the wharf, to container unpack, storage, pick, pack and delivery - we can do it all. The customers benefit - one service provider to deal with! The evolution of Simon now sees us complete tasks outside of general transport and warehousing, including project logistics, dedicated exclusive warehousing and dedicated exclusive fleet right across Australia.We've done great things in the past. Today, we're doing great things for the future.THERE IS NO OPPORTUNITY TOO SMALLContact us about your business so that we can find a solution that works for you.Our clients include Daikin, Wastetech Engineering, Kone, Prysmian Cables & Systems, BlueScope Steel, Kubota, Dotmar, SleepX, MPower and SSAB.",1966,91,"Westbrook, Queensland, Australia",,,Carole Park,,,"29-37 Ron Boyle Crescent, Carole Park, QLD 4350, AU",4300,6.11E+11,truck transportation,transportation/trucking/railroad,,,"Wharf Cartage,Container Unpack,Warehousing (Multi Customer),Warehousing (Exclusive Site),Assembling and Kitting,Pallet and Item Pick & Pack,Light Manufacturing Value Added Services,Road Transport,Rail Transport",51-200,,"road transport, warehousing, rail transport, pack, wharf cartage, container unpack, assembling & kitting, pallet & item pick, light manufacturing value added services",28470000,"Outlook, Microsoft Office 365, Linkedin Marketing Solutions, Google Maps, Google Font API, Facebook Widget, Facebook Login (Connect), Facebook Custom Audiences, ASP.NET",,,,,
Holmwood Highgate,https://www.linkedin.com/company/holmwood-highgate-pty-ltd,https://www.linkedin.com/company/40843798,holmwoodhighgate.com.au,"Holmwood Highgate is Australia’s leading Road Tanker Manufacturer. Located in Loganholme between Brisbane CBD and the Gold Coast is our purpose built manufacturing plant. Our diverse skill base across a broad spectrum of Engineering, Technical, Sales and Manufacturing activities enables us to help design, manufacture and deliver a product that exceeds our customer’s expectations and requirements.  ",,55,"Loganholme, Queensland, Australia",,,Loganholme,,,,,,truck transportation,,,,"fuel tankers,bitumen tankers,ammonium nitrate emulsion tankers,maintenance and repairs,chemical tankers",51-200,,,,,,,,,
Wymap Group,https://www.linkedin.com/company/wymap,https://www.linkedin.com/company/71665863,wymap.com.au,"Wymap Group is Australia and NZ's leading aviation logistics provider. A registered company on all major federal airports in Australia and New Zealand, Wymap Group operate airside registered equipment unassisted and provide ASIC cleared specialist personnel across various vocations.Dedicated to the aviation sector, Wymap Transport and Wymap People have partnered with and been providing specialist services to the world’s largest airlines, airports, and freight forwarders on a global scale.",,83,"Kyeemagh, New South Wales, Australia",,,Brighton-le-Sands,,,,,,airlines and aviation,truck transportation,,,"Transport,Personnel,Logistics,Cleared Staff,Recruitment,Road Feeder Services,National,New Zealand",51-200,,,,,,,,,
Royans Transport Accident Repairs,https://www.linkedin.com/company/theroyansgroup,https://www.linkedin.com/company/31030748,royans.com.au,"Royans Transport Accident Repairs have been Australia’s No.1 choice for commercial vehicle repairs for over 80 years. Founded by Mr Bede Royan in 1944, Royans have grown to become the region’s largest commercial vehicle accident repair network with branches across Australia and New Zealand.Our heritage is something we are proud of, and we strive to maintain the same core values – loyalty and dedication to our clients, suppliers and staff.Royans Transport Accident Repairs remains a family owned and operated business, with loyalty and dedication to our clients, suppliers and staff, at the core of our values.",1944,96,"Bayswater, Victoria, Australia",,,Melbourne,,,,,61267655844,transportation/trucking/railroad,,,,"automotive body shop,automotive repairs,emergency roadside service,towing service,vehicle body shop,fabrication,mechanical,autoelectrics,transport accident repairs,commercial accident repairs,truck refinishing,trailer refinishing,graphic design signage,sandblasting,marine coatings,powder coating,trucking supplies,bus & coach modifications,bus & coach retrofit,accident management",51-200,,,,,,,,,info@royans.com.au
Secon Freight Logistics,https://www.linkedin.com/company/secon-freight-logistics,https://www.linkedin.com/company/14502077,secon.com.au,"Delivering for people. It’s in our blood.Family. It’s a word we take seriously.Secon started as a family business, founded by Maurie Considine in 1969. Over the past 50 years, we’ve grown and become a freight industry leader – but we’ve never lost our family ethic. Today, the Secon family includes all our staff and clients.Our relationships are based on trust, and we’ll earn yours by always being honest, always delivering on our promises, and always treating your goods with as much care as if they were our own.We’re not just a service provider, we’re your partner – delivering a reliable service with a personal touch.Our fleet of prime movers, trailers and side-loaders provides the flexibility to meet all of your import and export cartage needs, including intermodal capabilities and triangulation to deliver extra savings for your business.Secon specialises in Container Cartage, Warehousing, Distribution and Bulk Services.We are proudly part of Silk Logistics Holdings Limited (ASX:SLH). A leading group of companies with a national presence, providing port-to-door logistics services Australia-wide.",,68,"Hoppers Crossing, Victoria, Australia",,,Truganina,,,,,,"transportation, logistics, supply chain and storage",,,,,51-200,,,,,,,,,
The Consortium Clemenger,https://www.linkedin.com/company/the-consortium-centre-pty.-ltd.,https://www.linkedin.com/company/805408,consortiumclemenger.com.au,"We offer connected sales and marketing fulfilment services for the world’s best brands. We’ve been delighting consumers of the world’s best brands for more than 30 years, and we are totally consumer centric in our approach.We are specialists in connecting how and where consumers buy: - End to End Ecommerce - Complex 3PL Warehousing & Logisitics - POS Kitting & Copacking - Reward-Loyalty-Data Consumer Promotions- Connected Commerce Our team are specialists in omnichannel strategy, customer experience, and frictionless fulfilment. We help consumer brands make the transition from re-seller to retailer to unlock growth in new digital channels.",,92,"Greystanes, New South Wales, Australia",,,Pemulwuy,,,,,,"transportation, logistics, supply chain and storage",,,,"Sales Promotions,Marketing,Warehouse & Distribution,Trade Marketing,e-Commerce,Point of Sale Distribution,Sales Execution,Loyalty & Rewards,Fulfilment,3rd Party Logistics,consumer promotions,cashbacks,e-giftcards,giftcards",51-200,,,,,,,,,
Track Protection Australia,https://www.linkedin.com/company/track-protection-australia,https://www.linkedin.com/company/18722542,trackprotection.com.au,"Track Protection Australia can assist with: - Third Party Access Support- Protection Diagrams- Safeworkers at all levels- Project Management TPA has taken on an ambitious task, to help create the next generation of high-quality Safeworking professionals to meet a growing demand, within a growing industry.",2017,63,"Footscray, Victoria, Australia",,,Footscray,,,,,6.11E+11,truck transportation,transportation/trucking/railroad,,,,51-200,,,,,,,,,
McAleese Group,https://www.linkedin.com/company/mcaleese-group,https://www.linkedin.com/company/3310416,mcaleese.com.au,"McAleese Group is a leading Australian provider of specialised transport and logistics solutions with a proud history dating back to the founding of the original McAleese Transport business in Northern Queensland in the early 1930s. Today our operations extend across Australia and our team of more than 1600 specialist transport and logistics staff manage a portfolio of businesses providing heavy haulage and lifting solutions, bulk commodities haulage, liquid fuels and petroleum distribution, express and LTL interstate transport services.We are proud of the knowledge and expertise of our workforce and we are committed to developing this capability further by actively seeking out specialised operational and technical experts to join our teams and to establishing the Company as an employer of choice in the specialised transport and logistics industry. Our businesses include: • McAleese Transport• Walter Wright Cranes• McAleese Resources• Cootes Transport• WA Freight Group",1930,91,"Camberwell, Victoria, Australia",,,Camberwell Melbourne,,,,,6.10E+11,"transportation, logistics, supply chain and storage",logistics and supply chain,,,"Heavy Haulage & Lifting,Bulk Commodities Haulage,Bulk Liquids Distribution,Express Freight Transport",51-200,,"lifting, heavy haulage, express freight transport, bulk commodities haulage, bulk liquids distribution",,,,,,,
Multi Civil & Rail Services,https://www.linkedin.com/company/multi-civil-&-rail-services,https://www.linkedin.com/company/7770496,mcrail.com.au,"THE TRUSTED PARTNERMCR is an industry-leading rail services company, servicing over 450 clients across all rail sectors acting as a panel supplier, sole supplier and master vendor.We are the largest supplier of rail safe working staff nationally, employing over 400 specialised staff, we turn our experience, knowledge and innovation into making tasks simpler and safer.Investment in our people is what makes them the best at what they do, and they are the most significant contributors to our success.What sets our team apart is the proven expertise and reputation for providing professional end-to-end service to our clients, as a result, our people are trusted to help deliver the most significant projects in rail.With a focus on the future, we set the pace in industry innovation, creating new technologies to push our performance forward by delivering technical solutions and processes that add value for our clients.",2002,139,"Merrylands, New South Wales, Australia",,,Merrylands,,,,,6.10E+11,transportation/trucking/railroad,,,,,51-200,https://www.facebook.com/mcrail.services,,,,,,,,
Carbridge,https://www.linkedin.com/company/carbridge-airside-transport-pty-ltd,https://www.linkedin.com/company/972527,carbridge.com.au,"Transferring more than 40 million passengers each year across five major airports, Carbridge is Australia’s largest and most experienced airport bus specialist. Service excellence is our key priority and our focus is on delivering exceptional reliability, value and professionalism. We are constantly looking at how we can benefit our aviation customers’ operations through improving service, operational efficiency and technology.We combine our deep understanding of quality management and operations with a passion for delivering the latest in bus technology. Our DUO dual drive apron bus and our BYD Toro electric bus are the newest and best products of their types currently available in Australia.We specialise in these expert fields -AIRSIDE AND LANDSIDE BUSSING- Car park and airport precinct services- Terminal transfer services- Airside, aircraft to terminal services- Apron transfer services, including emergency, VIP and corporate servicesSPECIALISED AVIATION SUPPORT SERVICES- Airline catering delivery- Fleet management and GSE maintenance services- Aviation PRM mobility solutions- Apron fuel supply- Luggage trolley management servicesOur quality range includes:- DUO 'dual end drive'​ apron bus- BYD TORO electric bus- BYD e6 electric car- WANZL luggage trolleys​- Aviation-specific mobility equipmentTo discuss your requirements, or to enquire about a career with Carbridge, visit www.carbridge.com.au",1990,83,Australia,,,"Brisbane, Sydney, Melbourne, Adelaide, Perth",,,,,61297008844,airlines and aviation,airlines/aviation,,,"Aviation Bus Services,Aviation Passenger Transport Consultancy,Trolley Management Services,Contracted Bus Services",51-200,,"aviation bus services, aviation passenger transport consultancy, trolley management services, contracted bus services",,,,,,,
Ontime Delivery Solutions,https://www.linkedin.com/company/ontime-group,https://www.linkedin.com/company/1548870,ontimegroup.com.au,"At Ontime Delivery Solutions we provide delivery solutions that save you money, time, and headaches.We supply your business with drivers and vehicles, and cover all associated costs including wages, servicing and repairs, registration and fuel, for one inclusive, agreed fee. And, because we care about your business like it's our own, we work tirelessly with you to ensure your costs and time are minimised, and headaches are eliminated, leaving you free to concentrate on your core business.From a single van to a fleet of vehicles, one-tonners to semi-trailers, a single driver to a delivery team, at Ontime we tailor our transport solutions to your individual business requirements Australia-wide.LEVERAGING TECHNOLOGY TO KEEP YOU ON THE ROAD- Contactless Delivery: With the demand for contactless deliveries escalating during the COVID-19 pandemic, we've developed and implemented an innovative photographic proof of delivery (POD) system that replaces signatures. - Track and Trace: Ontime vehicles are fitted with 'Ontime Earth' GPS tracking technology so you always know where your driver is, from pick up to drop off.- PDA: We know up-to-the-second information is vital for you and your clients, so every Ontime contractor carries a handheld device that enables them to capture data about every aspect of each delivery.We understand that cost is a significant factor when you are considering changing your delivery solution. To assist you to compare your current solution with what we offer, we've developed Fleet XRAY = a free, forensic analysis of your existing transport costs (if you're using company vehicles and drivers), based on more than 30 years of cost modelling in the transport industry.CALL US TODAY TO ARRANGE A FREE, NO-OBLIGATION FLEET XRAY.",,63,"West Melbourne, Victoria, Australia",,,West Melbourne,,,,,,"transportation, logistics, supply chain and storage",,,,"Metropolitan Delivery Services,OnTime Earth GPS,Transport Technology Solutions,Fleet X-Ray Costing Tool",51-200,,,,,,,,,
CIMC Vehicles,https://www.linkedin.com/company/cimctrailers,https://www.linkedin.com/company/3624137,cimc.com,"CIMC GroupChina International Marine Containers (Group) Ltd. is a world leading supplier of logistics and energy equipment, headquartered in Shenzhen of China. CIMC is dedicated to manufacturing and supplying containers, trailers, tank equipment and airport facilities. Currently, CIMC owns RMB 130.6 billion total assets, RMB 32.46 billion net assets, RMB 76.3 billion annual sales and RMB 3.16 billion net profits in 2017, having over 150 subsidiaries and 63,000 staff across China, North America, Europe, Asia and Australia. CIMC was founded in January 1980 in Shenzhen and has become a public A+H share listed company.CIMC is dedicated to supplying high-quality and reliable equipment and services, including containers, vehicles, energy, chemical and food equipment, offshore, logistics services, airport facilities, etc. The prosperity of the businesses is supported by both CIMC Finance Co., Ltd. that provides professional capital management and by CIMC Financing Leasing Co., Ltd. that offers finance solutions.www.cimc.com/enCIMC Vehicles GroupAs a global leading manufacturer of road transportation vehicles, CIMC Vehicles Group provides global customers with a wide range of special-purpose vehicles and key auto parts as well as sales service, with the annual sales reaching 110,000 vehicles. CIMC products range from container semi-trailers fully loaded with cargos to refrigerated trucks loaded with fresh fruits and vegetables and from sanitation trucks protecting urban environment to cement mixer trucks moving around various construction sites, are creating sustainable values for a better urban life.Sticking to the operation philosophy of “Global Operation, Local Wisdom” and relying on the manufacturing strength of China and global resources integration, we strive to accelerate the overall upgrading of product and manufacturing technologies so as to foster a global product platform and provide our customers with premium special-purpose vehicles.",1980,55,"Dandenong, Victoria, Australia",,,Melbourne,,,15 Tatterson Rd,3175,,truck transportation,transportation/trucking/railroad,,,"Semi Trailer Supplier,Logistics Equipment,Transport Equipment,Service and Parts",51-200,,"service & parts, transport equipment, logistics equipment, semi trailer supplier",,,,,,,
Aus Flight Handling,https://www.linkedin.com/company/aus-flight-handling,https://www.linkedin.com/company/89542626,ausflighthandling.com.au,"Aus Flight Handling is a leading provider of Ground Handling and Air Cargo Services, servicing both Capital Cites and Regional Australian Airports.",,72,"Ballina, New South Wales, Australia",,,Lennox Head,,,,,,airlines and aviation,,,,,51-200,,,,,,,,,
".,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",https://www.linkedin.com/company/australian-national-couriers,https://www.linkedin.com/company/1294992,.,..............................................................................................................................................................................................................................................................................................................................................................................................................................,,262,Australia,,,,,,,,,transportation/trucking/railroad,,,,,201-500,,,,,,,,,
Chess Moving Australia,https://www.linkedin.com/company/chessmoving,https://www.linkedin.com/company/1271375,chessmoving.com.au,"Chess Moving Australia provides relocation services to individuals, families and businesses. Whether you’re moving within Australia or moving overseas, we can take care of it for you. Chess Moving's expertise in overseas moves has established a reputation with our clients for complete care and trust. At Chess Moving we pack every item with its journey and destination in mind, whether they be crystal glasses individually wrapped, or your favourite antique protected by custom designed packaging. At Chess Moving we have the worldwide connections the the UniGroup Relocation Network, the worlds largest removals organisation to handle every international requirement, to or from Australia, providing a tailor made service package consisting of any of the following services: Chess Moving Australia can also move your business which requires special care and planning. With documents, IT equipment and furniture as well as employees to take care of, moving your business can be a headache to arrange. Chess Moving can help you plan, schedule, pack and manage your corporate relocations. Chess Moving Australia specialises in a wide range of servicesInternational relocations all destinationsInterstate relocations all Australian destinationsOffice and entire business relocationsOn-line Asset & Relocation ManagementCommercial Storage Management ServicesBusiness Relocation Project ManagementEmployee Corporate RelocationsLibrary RelocationsHotel Fit OutsHospital Relocations",,58,"Blacktown, New South Wales, Australia",,,Blacktown,,,,,,truck transportation,,,,"International Relocations,Moving Office,Business Relocations,Corporate Relocations,Relocation Services,Commercial Storage,Domestic Storage,International Shipping,Interstate Relocations,Local Relocation Services,Proffesional Moving Staff",51-200,,,,,,,,,
Collins Adelaide,https://www.linkedin.com/company/collins-adelaide-transport,https://www.linkedin.com/company/82840724,collinsadelaide.com,"Collins Adelaide Transport has been a family owned and operated business since 1965. Although Collins began the business carrying fruit and Vegetables, Collins now specialises in a full range of products from dry to frozen. Our exceptional customer service is supported by our long term customers and best in class equipment and facilities. These are testament to the confidence we have in our ability to perform at the highest quality. With our head office located in Adelaide and warehouse facilities in Melbourne and Sydney, we continue to grow! Collins Adelaide Transport continues to provide “A family tradition of customer service.” No matter what.",,87,"Rosewater, South Australia, Australia",,,Wingfield,,,,,,transportation/trucking/railroad,,,,,51-200,,,,,,,,,
Ansett,https://www.linkedin.com/company/ansett,https://www.linkedin.com/company/15922,,,,127,Australia,,,,,,,,,airlines and aviation,,,,,51-200,,,,,,,,,
Roadmaster,https://www.linkedin.com/company/roadmaster,https://www.linkedin.com/company/7703460,roadmaster.com.au,"Roadmaster has been running in its current form for over 15 plus years with our foundations going back to 1971, we provide a national refrigerated transport solution to most areas specialising in the Eastern Seaboard including most NSW regional areas.  Roadmaster also offers warehousing and distributions services in multiple locations. The company has an experienced leadership team who partner customers to exceed expectations. In addition, the company has a strong culture of safety, technology and sustainability.",,85,"Nelson, New South Wales, Australia",,,Riverstone,,,377 Archerfield Rd,4077,61732763600,transportation/trucking/railroad,,,,,51-200,,,,,,,,,
Australian Transit Group Pty Ltd,https://www.linkedin.com/company/australian-transit-group-pty-ltd,https://www.linkedin.com/company/8682170,austransit.com.au,"Australian Transit Group Pty Ltd (ATG) is the name behind trusted transportation brands.In cities and in regional communities across Australia, ATG connects people and their destinations. With a broad geographical presence and wide market reach, ATG is a market leader in the Australian transport industry.",2008,56,"Hammond Park, Western Australia, Australia",,,Cockburn Central,,,,,61893954444,"transportation, logistics, supply chain and storage",,,,"Bus Charter & Special Events,Public Transport,Car & Truck Rental,School & Student Travel,Tourism Transport,Mining Transport",51-200,,,,,,,,,
M3 Logistics Pty Ltd,https://www.linkedin.com/company/m3-logistics-pty-ltd,https://www.linkedin.com/company/18257021,m3logistics.com,"Founded in 2003, M3 Logistics is a privately owned business that was established to provide niche logistics and warehousing solutions to the Home Appliance industry.  ​We have a specialised national distribution footprint in-excess of 150,000 sqm with DC’s located across the major capital cities enabling quality and timely services to all of Australia.​We have built a strong industry reputation as an enduring and trusted 3PL partner with our clients. This three-year plan will focus on leveraging our client relationships and providing exceptional services that meets or exceeds the requirements of our clients.  ​We achieve results by our commitment to the ongoing investment in the continuous improvement of our people, processes, and technology capabilities.",2003,79,"Blacktown, New South Wales, Australia",,,Blacktown,,,"37 bessemer st, blacktown, new south wales, australia, 2148",2148,61298546000,"transportation, logistics, supply chain and storage",transportation/trucking/railroad,logistics and supply chain,,,51-200,https://www.facebook.com/pages/M3-Logistics/211598325539302,,15000000,"reCAPTCHA, WordPress.org, Nginx, Mobile Friendly, Mimecast, Microsoft-IIS, Google Tag Manager, Google Font API, ElasticEmail, ASP.NET",,,,,
Scott\'s Refrigerated Freightways,https://www.linkedin.com/company/scott%27s-refrigerated-freightways-pty-ltd,https://www.linkedin.com/company/7672392,scottsrf.com.au,"Scott’s Refrigerated Freightways is one of the nation's leading suppliers of refrigerated logistics. Since 1952, Scott’s has been linking the nation's leading food and beverage manufacturers with retail supermarkets around the country.Whether it is transport between interstate capitals via road or rail, distribution to regional areas, or temperature controlled warehousing, Scott’s has the logistics solution for your organisation. With strategically located cold storage, cross-docking and distribution facilities in all major capitals, no chilled or frozen consignment is too big or too small to be accommodated.Scott’s Refrigerated Freightways is a subsidiary of AHG Refrigerated Logistics.",,62,Australia,,,,,,,,,transportation/trucking/railroad,,,,"Refrigerated Logistics,Warehousing,Transportation,Distribution,Transport Logistics,Rail Road,Trucking",51-200,,,,,,,,,
Ensign Services Australia,https://www.linkedin.com/company/ensign-services-australia,https://www.linkedin.com/company/74897894,ensignservices.com.au,"Ensign Services has been a specialist provider of the rental of high-quality workwear garments and managed laundry services, since 1927. Every year we supply, manage, and deliver millions of garments for our client’s employees. Our operations are Australia wide, with a local footprint in each state. We're Australian-owned and operated, servicing a huge range of industries including mining, manufacturing, construction, accommodation, hospitality, and food production.Ensign Services provides high quality workwear garments and fully accredited laundry services to small, medium, and large businesses throughout Australia. Our key clients include some of Australia's most renowned brands, as well as a huge number of smaller businesses that enjoy the benefits of an outsourced uniform and laundry service that uses our national strength, tailored to their local requirements.Our clients come from a broad range of industries, such as heavy industry, hospitality, health care, construction, mining, manufacturing, food production, and accommodation. We serve clients as small as corner cafes and as big as the largest food producers in the country.If laundering uniforms or textiles is part of your business, let's have a chat and see if Ensign Services Australia can help. Call us on 1300 134 752.",1927,59,"Northcote, Victoria, Australia",,,Northcote,,,,,61392697600,"transportation, logistics, supply chain and storage",,,,"Laundry Services,Textile specialist ,Garment specialist ",51-200,,,,,,,,,
Solo Resource Recovery,https://www.linkedin.com/company/solo-resource-recovery,https://www.linkedin.com/company/7754492,solo.com.au,"Solo Resource Recovery is a 100% Australian owned and operated industrial services, and waste management company that has been providing efficient waste solutions for government, business and households for over 80 years.Solo recognises that waste services are changing dynamically with new directions in government legislation, public demand and Council objectives. As a result our education programs use the latest in community engagement tools and activities to drive reduction in waste to landfill. This includes professional and engaging designs for promotional material such as flyers, billboards, truck signwriting, bin information packs and community banners. We also develop media advertising and social media messaging to generate interest in waste services and communicate important features of a new or existing service.Solo’s education team develop ideas and participate in community events, often in conjunction with our Council partners. We perform community surveys of various specification, discuss and inform community groups on waste services and organise educational sessions or tours of waste facilities for schools and other interested groups.Our waste diversion from landfill efforts extend to the kerbside where our drivers and auditors perform bin checks to quality accredited procedures using our in vehicle GPS systems. This feedback to residents provides instant advice on the presentation of garbage, recycling or organics for collection.Importantly though, Solo understand that all areas have different features, budgets and objectives and so we customize solutions for each area, individual Council or business that we work with.",1932,106,"Kingscliff, New South Wales, Australia",,,Chinderah,,,"86 chinderah bay dr, chinderah, new south wales, australia, 2487",2487,6.11E+11,transportation/trucking/railroad,,,,"Waste Management,Bulk Waste Haulage,Non destructive digging,Hydrovac Excavation,Council Garbage Collections,Trade Waste disposal,Skip Bin Hire,Liquid Waste,Waste Water Treatment,Water Utility,Industrial Bins,Septic Waste,Grease Trap Cleaning,Waste Equipment Manufacturing,Waste Transport,Waste Disposal,Transfer Station",51-200,"https://twitter.com/Solo_Resource, https://facebook.com/pages/Solo-Resource-Recovery/611133535640050","waste water treatment, waste management, waste disposal, non destructive digging, transfer station, water utility, grease trap cleaning, hydrovac excavation, liquid waste, waste transport, waste equipment manufacturing, skip bin hire, industrial bins, bulk waste haulage, council garbage collections, trade waste disposal, septic waste",3661000,"WordPress.org, Sendgrid, SendInBlue, Outlook, Oracle Cloud, Mobile Friendly, Microsoft Office 365, Linkedin Marketing Solutions, Gravity Forms, Google Tag Manager, Google Font API, Facebook Widget, Facebook Login (Connect), Facebook Custom Audiences, Apache",,,,,
