company_name,company_link,company_id,company_domain,company_about,company_founded,company_size,company_location_1,company_location_2,company_location_3,company_city_1,company_city_2,company_city_3,company_address,company_postal_code,company_phone,company_industry_1,company_industry_2,company_industry_3,domain_status,company_specialties,company_size_category,social_fields,keywords,annual_revenue,technologies,funding_events,total_funding,last_funding_round_date,last_funding_stage,company_email
Delta,https://www.linkedin.com/company/delta-electricity-aus,https://www.linkedin.com/company/74288948,de.com.au,"Delta's vision is to deploy Delta's expertise to grow a diverse energy portfolio through strategic partnerships.Our mission is to generate electricity safely, reliably and competitively while respecting our workmates, customers, community and the environment.Delta Electricity's principal functions are to:• establish, maintain and operate facilities for the generation of electricity and other forms of energy, and• supply electricity and other forms of energy.",,186,"Sydney, New South Wales, Australia",,,Sydney CBD,,,"l 12 darling park 201 sussex st, sydney, new south wales, au, 2000",2000,,oil and gas,oil and energy,,,,51-200,https://www.facebook.com/profile.php,,,,,,,,
Gorgon LNG Project.,https://www.linkedin.com/company/gorgon-lng-project.,https://www.linkedin.com/company/886580,chevronaustralia.com,Gorgon LNG Project.,,79,Australia,,,,,,,,,oil and gas,,,,,51-200,,,,,,,,,
Central Petroleum,https://www.linkedin.com/company/central-petroleum-ltd-,https://www.linkedin.com/company/6637904,centralpetroleum.com.au,"Central Petroleum Limited (Central) is a well-established and emerging, ASX-listed Australian oil and gas producer (ASX: CTP). In our short history, Central has grown to become the largest onshore gas producer in the Northern Territory (NT), supplying industrial customers and senior gas distributors in NT and the wider Australian east coast market. Central is positioned to become a significant domestic energy supplier, with exploration and development plans across 180,000 km² of tenements in Queensland and the Northern Territory, including some of Australia’s largest known onshore conventional gas prospects. We are planning to develop the Range Gas Project, a new gas field located among proven CSG fields in the Surat Basin, Queensland with 135 PJ (net to Central) of development-pending 2C contingent resource.In August 2020 Central announced plans to deliver increased volumes of gas for domestic east coast markets, as a foundation customer of the proposed Amadeus to Moomba Gas Pipeline (AMGP) project to be developed by Australian Gas Infrastructure Group (AGIG). A Final Investment Decision for the development of the AMGP is targeted for 2021. The AMGP can provide a more direct and efficient route for increased gas volumes from the Amadeus Basin to help address the forecast east coast gas shortage. ",1998,126,"Brisbane, Queensland, Australia",,,Brisbane,,,,,+61731813800,oil and gas,,,,"Oil,Gas,Northern Territory,Domestic Oil & Gas",51-200,"https://twitter.com/ctp_ltd, https://facebook.com/Central-Petroleum-Ltd-1660713040810824/",,,,,,,,
WDS Limited,https://www.linkedin.com/company/wds-limited,https://www.linkedin.com/company/784915,wdslimited.com.au,"WDS is a leading Australian integrated provider of specialist development, design, engineering, construction, fabrication and maintenance related services to the cross section of energy, mining and infrastructure sectors.",2006,154,"Herston, Queensland, Australia",,,Brisbane,,,,,+61 2 8908 8900,oil and gas,,,,,51-200,,,369470000,,,,,,
Corporate Protection,https://www.linkedin.com/company/corporate-protection,https://www.linkedin.com/company/225545,corporateprotect.com.au,"Corporate Protection is an international organisation with over 20 years experience in the critical infrastructure environment. We specialise in providing whole of process risk and resilience management frameworks to multiple sectors including: mining, energy, maritime, education, transport, government, insurance, health and agriculture industries. Our key individuals and associates have a history of achieving successful outcomes across our four key deliverables of advisory, personnel, equipment, education and training.",1998,234,"Brisbane Airport, Queensland, Australia","Pinkenba, Queensland, Australia",,Pinkenba,,,,,+13366913000,oil and gas,,,,"Maritime Security,Mining Security,Medical Services,Training,Fire & Rescue,Security Consultancy,Safety Management,Security Systems,Industrial Dispute Management,Executive Protection",201-500,"https://twitter.com/cpagroup_tweets, https://www.facebook.com/corporateprotection",,,,,,,,
Wild Desert,https://www.linkedin.com/company/wild-desert,https://www.linkedin.com/company/2884973,wilddesert.com.au,"Wild Desert is a oil and gas field services company specialising in providing well servicing rigs and ancillary services such as remote camps and transportation. Based in Roma, the company is locally owned and operated and has a corporate office in the Brisbane CBD.Defining Wild Desert is our commitment to providing superior customer service through positive attitudes, prompt response times, willingness to be flexible and proactive efforts to provide solutions to our clients. Our clients’ success and satisfaction are of paramount importance to our continued success and growth. Our dedication to providing superior client service with a ""can do""​ attitude was established as a philosophy by our Managing Director, David Whiley, when he founded Wild Desert. Wild Desert has consistently delivered efficient and safe workover campaigns for its clients. The proof of this is tangibily demonstrated in our operational results, with a safety record that is one of the best in the industry. To find out more about what Wild Desert can do for you, visit: http://www.wilddesert.com.au",2005,156,"Orallo, Queensland, Australia",,,Roma,,,,,+61746226004,oil and gas,,,,,51-200,https://www.facebook.com/WildDesertAus/,,,,,,,,
Westside Corporation Pty Ltd,https://www.linkedin.com/company/westside-corporation-limited_2,https://www.linkedin.com/company/1002972,westsidecorporation.com,"WestSide Corporation Pty Ltd is a Brisbane based gas producer with gas production, significant reserves and exploration interests in Queensland.WestSide operates the Meridian gas fields 160km west of Gladstone in Queensland's Bowen Basin in joint venture with Mitsui E&P Australia. The Company holds a 51 per cent interest with Mitsui E&P Australia holding the remaining 49 per cent.The Meridian joint venture executed a binding 20-year gas sales agreement in March 2014 with the GLNG project at Gladstone for the sale of up to 65 Terajoules a day at market prices based on an oil-linked formula - underpinning a staged field expansion to increase production.From 2015, Meridian will be connected to both the domestic market through it's existing connection to the Queensland Gas Pipeline and a new connection directly to the GLNG pipeline taking gas to Gladstone.WestSide also holds 25.5 per cent joint venture interests with QGC and Mitsui E&P Australia in other projects with exploration and appraisal programs currently underway at the Paranui, Tilbrook and Mount Saint Martin pilots in Queensland's Bowen Basin..Ref source: www.westsidecorporation.com",2006,111,"Brisbane City, Queensland, Australia",,,Brisbane,,,"300 queen street, brisbane city, queensland, australia",4000,+61730200900,oil and gas,oil and energy,,,,51-200,,,5940000,"WordPress.org, Outlook, Nginx, Mobile Friendly, Microsoft Office 365, Google Tag Manager, Google Cloud Hosting",,,,,info@westsidecorporation.com
BJEI,https://www.linkedin.com/company/bjei,https://www.linkedin.com/company/1104621,1,1,,126,Australia,,,,,,,,,oil and gas,,,,,51-200,,,,,,,,,
Kleenheat,https://www.linkedin.com/company/wesfarmers-kleenheat-gas,https://www.linkedin.com/company/308619,kleenheat.com.au,"Kleenheat is part of Wesfarmers Chemicals, Energy and Fertilisers, one of seven divisions of Wesfarmers Limited. Kleenheat has a long history in the Australian gas industry. Founded in 1956 to provide farming communities reliable energy and appliances, we were the first company to distribute liquid petroleum gas (LPG) in the state.In 2013 we started retailing natural gas in Western Australia to customers between Geraldton and Busselton, including the Perth Metropolitan area. Today we supply natural gas to over 200,000 WA households, and are focused on providing ongoing value and an excellent customer experience for households and businesses in WA.",1956,294,Australia,,,Albany,Perth,,"161 campus drive, murdoch, western australia, australia",6150,+61 8 9841 8533,oil and gas,oil and energy,,,"Natural Gas,Electricity",201-500,"https://twitter.com/kleenheat, https://www.facebook.com/kleenheat","lng, natural gas, lpg, electricity, specialty gases",75000000,"reCAPTCHA, Zendesk, YouTube, WordPress.org, Route 53, Mobile Friendly, Microsoft Office 365, Microsoft Azure Hosting, Gravity Forms, Google Tag Manager, Google Maps (Non Paid Users), Google Maps, Google Font API, Google Analytics Ecommerce Tracking, Google Analytics, Bing Ads, Atlassian Cloud, Amazon SES, ASP.NET",,,,,
Callidus Process Solutions,https://www.linkedin.com/company/callidus-process-solutions,https://www.linkedin.com/company/2736868,callidusgroup.com.au,"Callidus has been providing Valve Management Services to the Oil & Gas and Mining industries since 1997.We specialise in the management, maintenance, servicing and diagnostics of valves, actuators, and instrumentation. Our extensive range of capabilities enables our clients to utilise all of our services resulting in overall improved performance which offers greater cost and time savings.Our headquarters is based in Perth, Western Australia, and we currently employ in excess of 300 people across several comprehensive facilities throughout the Asia Pacific region capable of testing or repairing any valve and actuator, regardless of size, class, type or manufacturer.We have facilities in Perth, Queensland, Darwin, New Caledonia, Madagascar, PNG, Indonesia (Batam) and Philippines. Each workshop is set up with identical equipment as other locations which allows easy transfer of personnel across facilities as they are immediately familiar with the equipment and set up in each location.The combination of our valve management, distribution, welding solutions, and corrosion control services, offers our clients the total flow control solution for their challenges.",1997,204,"Stirling, Western Australia, Australia",,,Balcatta,,,,,,oil and gas,,,,"Valve Maintenace and Repairs,Control Valves Maintenance,Safety Relief Valves recertification,Thermal Spray,Specialised Welding,Valve Datasheets compilation,New Valve Sales,Valve Distribution,Corrosion Control Services",201-500,,,,,,,,,
Lowes Petroleum Service,https://www.linkedin.com/company/lowes-petroleum,https://www.linkedin.com/company/6213520,lowespetrol.com.au,"Lowes Petroleum Service has been leading the way in fuel and lubricant distribution in regional Australia since 1977. Driven by the success of their extensive local experience in rural and regional Australia, Lowes Petroleum Service has now expanded its fleet and distribution network throughout Queensland, New South Wales, Victoria and Tasmania.The business offers services delivered by a dedicated team of people who understand their local communities through a network of:- Bulk fuel terminals and depots- Bulk lubricant storage and delivery facilities- Lowes owned delivery fleet- Lowes owned retail service stations- Lowes bp plus card facilitiesLowes Petroleum Service has an annual turn-over of more than 1 billion litres of petroleum products to a broad customer base including primary producer, industrial, mining, transport and retail sectors. 2015 saw Lowes Petroleum Service complete a joint venture partnership with BP Australia, the deal resulted in Lowes operating and managing BP's regional wholesale distribution network in Qld, NSW, Vic and Tas. ",,147,"Billa Billa, Queensland, Australia",,,Goondiwindi,,,,,,oil and gas,,,,"Wholesale Fuel,Bulk Fuel Delivery,Service Stations,Bulk Fuel Supplies,Lubricant Distributors,Equipment Distributors,Fuel pumps & equipment,Fuel Card,Aviataiion Fuel,Marine Fuel,Marine Lubricants,Fuel Tank Storage & Management,Castrol Distributor,Castrol Marine Authorised",51-200,,,,,,,,,
C2O Group,https://www.linkedin.com/company/c2o-group,https://www.linkedin.com/company/19152105,c2ogroup.com,"Leaders in Engineering, Construction and Commissioning.C2O Group is a dynamic technical services company with proven experience in efficiently delivering complex projects with minimal operational disruption. Serving clients primarily in the infrastructure, oil & gas, petrochemical, renewables, and mining sectors, C2O Group delivers outstanding project outcomes for our clients, no matter the scale, complexity, or location. C2O Group is committed to:•	Supporting the infrastructure and energy industries globally•	Accelerating the successful delivery of any project scope •	Providing optimized, on-the-ground deliveryWe provide an integrated holistic pre-commissioning and commissioning service across all disciplines to EPC, OEM, or operator clients on large-scale, global mega projects. Our successful solutions are delivered through a cost-effective and integrated model that has been proven across industries, sectors and project phases. Globally Connected NetworkWith a footprint in key energy and infrastructure geographies, we bring strong international, national and local relationships, underpinned by safety, reputation, and transparency. We are proud to facilitate, deliver, and grow strong local and international relationships. These are based on our ability to understand each client’s corporate culture, mission and objectives which we seamlessly translate into local, safe and efficient delivery on-the-ground.ServicesElectrical & Instrumentation | Mechanical |Industrial Services  | HV Testing |Equipment HirePhasesConstruction | Commissioning | Operations & Maintenance | DecommissioningIndustry SectorsLNG | Infrastructure | Onshore Oil & Gas | Offshore Oil & Gas | Petrochemicals | Mining | Defense | Power | RenewablesAustralia HQ : +61(03)9316 9500 USA - Houston HQ: (832) 295-8596",2012,132,Greater Sydney Area,,,Sydney,,,,,+353 21 424 4120,oil and gas,,,,"Electrical,Mechanical,Industrial,Commissioning,Pre-Commissioning,Construction,Training,Equipment,Management Services,Engineering Support,LNG,Mining,Transport,Petrochemical,Upstream,Downstream,EPC,Instrumentation,Testing,Maintenance,Turnaround,Safety,Quality",51-200,,,0,,,,,,info@c2ogroup.com
Metro Petroleum,https://www.linkedin.com/company/metropetroleum,https://www.linkedin.com/company/18201102,metropetroleum.com.au,"Metro Petroleum is a major petroleum retailer servicing over 40,000 private and commercial clients. We are one of Australia’s largest independent service station franchises, committed as your number one service station for fuels, lubricants, and convenience. Our recent move in providing E10 fuel is an exciting and forward thinking innovation that reflects our continuing effort to offer customers a wide product choice with ongoing consideration for the environment. ",,147,"Lidcombe, New South Wales, Australia",,,,,,,,+61 2 8722 2100,oil and gas,,,,,51-200,https://facebook.com/pages/Metro-Petroleum-Pty-Ltd/158923750926376,,0,,,,,,
Liquip - Leading the way in Fueling Innovation Worldwide,https://www.linkedin.com/company/liquip-part-of-opw,https://www.linkedin.com/company/1397880,liquip.com,"Liquip is a dynamic and robust company committed to continued growth as a leader in quality products and solutions for specialist fluid transfer applications.Liquip has built its reputation for excellence over 50 years supplying equipment for the bulk liquid handling and storage industry. In markets across the globe, Liquip is renowned for its comprehensive product range with exceptional whole of life value.The company continues to build on its core competencies of innovative, reliable, safe and environmentally responsible products and customer service. Building great teams who then build great products and services is a cornerstone of Liquip’s future. Key appointments will continue to strengthen Liquip. We will also continue to strengthen our international presence through strategic aquisition and the establishment of Liquip businesses across Asia and North America.In addition Liquip has built solid partnerships in more than 30 countries worldwide. This distribution network brings local knowledge, expertise and dedicated service to the most remote of markets.We believe partnering and creating real value for our customers and distribution partners will drive our ongoing success.",,81,"Woodpark, New South Wales, Australia",,,Wetherill Park,,,,,,oil and gas,,,,"Loading Arms for Bottom Loading,Overfill Prevention,Bottom Loading Tanker Components,Marine Loading Arms,Meters and Dipsticks,Aviation Refuelling,Military Refuelling Systems,Fuel Dispensing,Tank Gauging,Auto Vehicle Recognition,Retail Fuelling,tanker,terminal,aviation,bulk fuels,metering systems,tanker equipment",51-200,,,,,,,,,
Supagas,https://www.linkedin.com/company/supagas,https://www.linkedin.com/company/3840481,supagas.com.au,"Supagas is a leading supplier of LPG, industrial, medical, specialty and hospitality gases in Australia. We are fast-growing nation-wide company and are rapidly building a reputation for growth and success based on exceptional ‘YES WE CAN’ customer service and offering quality products.Supagas has been providing gas services since 1985. From initially selling and refilling forklift gas, Supagas now has an extensive range of gases, particularly LP gas for domestic households who are looking to get off the grid and choose something a little more self-sufficient and cost effective. From domestic cooking, to heating solutions, hot water, as well as your BBQ needs. Supagas’ state-of-the-art facilities allows us to offer multiple gas types, gas products as well as run specialised laboratories to mix and test specialty gas. This helps us to better service our customer’s needs and requirements.Today, Supagas has multiple distribution centres, branches and agencies growing nation-wide and is able to provide a fast and reliable service as well as free delivery to ensure quality service every time.Supagas, with its strong focus on customer service is able to deliver products to its customers at competitive and advantageous prices, so whenever you need gas, Supagas is there.For more information, visit our website at: www.supagas.com.au or call 13 78 72 to speak to one of our representatives.",1968,445,"Ingleburn, New South Wales, Australia",,,Ingleburn,,,,,+61287884444,oil and gas,,,,"Industrial Gases,Specialty Gases,Medical Gases & Equipment,Industrial Gases,Hospitality Gases,Bulk Refrigerated Liquids,LPG Gas - Residential,LPG Gas - Commercial,Oil & Gas,Welding Gases,Bulk LPG Gas",201-500,"https://twitter.com/supagasaust, https://facebook.com/supagas.australia",,,,,,,,
Enscope,https://www.linkedin.com/company/enscope-pty-ltd,https://www.linkedin.com/company/4844415,enscope.com.au,"OUR MISSIONTo provide a level of service and value to our customers and business partners that makes Enscope the automatic choice where there is a need for mid-size gas and energy project delivery services. We have a flexible approach that enables us to serve our customers and partners and we aim to draw on all aspects of our project delivery experience to offer an unrivalled capability and service.ABOUT USEnscope was formed in 2009 in Perth, Western Australia, as an outcomes-focused project services organisation providing project feasibility, management, engineering, project controls and completions services to the mid-size gas and energy sector.Since formation, Enscope has established a strong and dynamic team of engineers and project managers. We offer our clients and partners a unique, specialised and valuable skillset in the delivery of energy infrastructure projects. With a breadth of services ranging from concept development and feasibility through to EPCM and EPC project delivery and commissioning, we add value across all phases of the project development and delivery lifecycle.In 2015, Enscope was integrated into the Quanta Services group of companies and has established offices in both Perth, Melbourne and Brisbane. ",2009,164,"Leederville, Western Australia, Australia",,,West Leederville,,,,,+61 8 6229 6500,oil and gas,,,,"Project Management,Engineering,Gas Compression,Pipeline Facilties,Construction,Commissioning Services",51-200,,,0,,,,,,
Penrite Oil,https://www.linkedin.com/company/penriteoil,https://www.linkedin.com/company/1824074,penriteoil.com.au,"Penrite Oil Company is an Australian independent international lubricants company established in 1926.Our head office is located in Dandenong South, Melbourne, Australia, with other major offices in Sydney, Brisbane, Adelaide, Perth and Auckland, New Zealand and Bristol, United Kingdom, exporting to over 50 countries in Europe, Asia and America.Penrite is a premium, high quality and trusted brand that manufactures the right product for every application. Known as “A Better Class of Oil”, Penrite is voted Number 1 by independent mechanics and major customers as a supplier of choice.Penrite has built a sound and trusted brand designed to offer the best service to our customers. We have the best supply chain in the industry. With 2 blending plants in Australia, with an annual capability of 40 million litres, it allows manufacturing and packaging flexibility.Penrite continues to win prestigious National and International Awards, reflecting its position in the market place amongst suppliers and customers. Awards include Retail and Trade Supplier Of The Year, Most Innovative Products and Services, Supply Chain Excellence, Environmental Sustainability, Best Sales Representation and Outstanding Manufacturing Service.All products are 100% quality satisfaction guaranteed. Penrite manufactures over 170 different products across 12 different market segments ensuring the right product is recommended for every application. Products include engine oils and coolants that are officially approved and registered by the major Original Equipment Manufacturers (OEM) and industry bodies (API).Penrite embraces the latest technologies and uses only quality base oils and additives. From hydrocracked Group 2 base oils, right up to the premium and highest Group 4 and 5 (PAO & Ester) base oils. Penrite develops and manufactures products to meet and exceed the most current industry specifications including API, ACEA, ILSAC and JASO.",1926,111,"Dandenong, Victoria, Australia",,,Dandenong South,,,,,+61387106600,oil and gas,oil and coal product manufacturing,automotive,,Lubricants,51-200,"https://twitter.com/PenriteOil, https://facebook.com/PenriteOil",lubricants,286000,"reCAPTCHA, VueJS, Rackspace MailGun, Outlook, Nginx, Mobile Friendly, Microsoft Office 365, Mailchimp Mandrill, Google Tag Manager, Google Remarketing, Google Maps (Non Paid Users), Google Maps, Google Font API, Google Dynamic Remarketing, Google Analytics, Google AdWords Conversion, Google AdSense, DoubleClick Conversion, Bootstrap Framework, BigCommerce, Apache",,,,,
WA Gas Networks,https://www.linkedin.com/company/wa-gas-networks,https://www.linkedin.com/company/1132904,wagasnetworks.com.au,"WA Gas Networks is the owner and operator of the majority of the reticulated gas infrastructure in Western Australia. Our gas reticulation networks serve Geraldton, Kalgoorlie, Albany, Bunbury, Busselton, Harvey, Pinjarra, Brunswick Junction, Capel and the Perth greater metropolitan area including Mandurah. These combined networks constitute over 12,800km of gas mains and associated infrastructure.Over the last five years the annual growth of these networks has been approximately 250km with an average annual new customer connection rate of 20,000.WA Network Holdings Pty Ltd, owner of WA Gas Networks is 74.1% controlled by Prime Infrastructure with the remaining 25.9% owned by DUET Group (ASX: DUE).",,54,"Perth, Western Australia, Australia",,,Perth,,,,,,oil and gas,,,,,51-200,,,0,,,,,,
Valvoline Global Australia & New Zealand,https://www.linkedin.com/company/valvolineglobalanz,https://www.linkedin.com/company/64606105,valvolineglobal.com.au,"Valvoline™ Global is a worldwide leader in automotive and industrial solutions, creating future-ready products and best-in-class services for partners around the globe. Established in 1866, we introduced the world’s first branded engine oil, claiming our position as The Original Engine Oil.As The Original, we’ve been innovating to solve problems for over 150 years. With sales in more than 140 countries and territories, our solutions are available for every engine and drivetrain, including high-mileage and heavy duty vehicles, offered at more than 80,000 locations. And we’re committed to powering the future of mobility for vehicles with electric, hybrid and internal combustion powertrains – today and as we move forward.We are now a part of Aramco, one of the world’s largest integrated energy and chemicals companies. Our strategic partnership creates a powerful combination to drive unparalleled product innovation and sustainable business solutions. ",1866,69,"Sydney, New South Wales, Australia",,,Sydney,,,,,,oil and gas,,,,"Engine Oils, Lubricants, Automotive Maintenance, Engine Maintenance, Motor Oils, Industrial Oils, Hydraulic Oils, Greases, Coolants, Gear and Transmission Oils, Workshop Products, Service Fluids and Chemicals, Specialty Fluids, Engine Car, and Car Care",51-200,,,0,,,,,,
Parabellum International,https://www.linkedin.com/company/parabellum-international,https://www.linkedin.com/company/2731204,parabellum.com.au,"Parabellum International provides best practice emergency response, medical and risk management services to the local and international oil & gas, resources and construction industries. Parabellum International provides clients with the following services:•	Firefighting and emergency response services•	Medical services onshore and offshore•	Health, safety and emergency management systems•	Emergency response vehicle hire and sales•	Emergency response and medical trainingEmergency response service delivery includes all personnel, vehicles, equipment, plans, procedures and ongoing management of the service. Parabellum International supports projects in all phases from exploration through to operations in the short, medium and long term.Parabellum International is accredited across numerous International Organisation for Standardisation (ISO) to ensure the company operates and provides services to the highest standard across all of its operations:Occupational Health & Safety Management System – AS/NZS 4801:2001,Quality Management System – ISO 9001:2015,Environmental Management System – ISO 14001:2015, andOccupational Health & Safety Management System – OHSAS 18001:2007.",2010,137,"Perth, Western Australia, Australia",,,Perth,,,,,+61 8 9285 6100,oil and gas,,,,"Emergency Response,Emergency Management,Marine Oil Spill,Medical,Fire Fighting,Security,Emergency Response Vehicle Hire,Safety Systems,Resources,Recruitment,Resourcing,Incident Investigation,Risk Management,Ambulance,Training,Rosenbauer",51-200,https://www.facebook.com/ParabellumInternational/,,15000,,,,,,
Caltex Australia,https://www.linkedin.com/company/caltexau,https://www.linkedin.com/company/77689680,caltex.com,The all-new Caltex is here,,1814,Greater Perth Area,,,Australia,,,,,,oil and gas,,,,,1001-2000,,,0,,,,,,
Solar Power Nation,https://www.linkedin.com/company/solar-power-nation,https://www.linkedin.com/company/7966589,solarpowernation.com.au,Solar Power Nation is one of the biggest solar companies of Australia. We are present all over Australia which is a clear demonstration of the trust which the customers have shown in us. Our vision is to promote non-polluting sources of energy by providing clean power solutions to residences and businesses at competitive rates. ,,68,"North Sydney, New South Wales, Australia","Gregory Hills, New South Wales, Australia",,North Sydney,,,,,,services for renewable energy,renewable energy semiconductor manufacturing,,,"Solar Panels,Solar Inverters,Solar Batteries,Solar PV,Solar Rebate,Grid Connected Solar Systems,Hybrid Solar Systems,Off Grid Solar Systems,Solar Rebates,Commercial Solar,Clean energy",51-200,,,,,,,,,
Solahart Industries,https://www.linkedin.com/company/solahart-industries,https://www.linkedin.com/company/6622973,solahart.com.au,"For 70 years, Solahart has been Australia’s solar pioneer, installing more than a million solar water heaters worldwide, and over 600,000 solar power panels in Australia alone. Australians can rely on Solahart to help them build their smart energy future.Solahart offers a comprehensive range of innovative and adaptive smart solar products, including solar water heaters, solar power systems, home battery storage, and Australia’s first solar-smart electric water heater. All Solahart products have been designed and manufactured to withstand even the harshest Australian conditions. Customers can grow their solar plans, piece by piece with Solahart to capture and store more energy from the Australian sun, save on their energy bills, actively contribute to a more sustainable future and help stabilise the grid. Solahart is the renewables arm of Rheem Australia Pty Ltd.",1953,111,"Rydalmere, New South Wales, Australia",,,Rydalmere,,,,,+61296849100,renewable energy semiconductor manufacturing,,,,"Solahart Solar Hot Water,Solahart Solar Power (PV),Energy Storage,Solahart PowerStore,Smart Connected Technology,Home Energy Management,Heat Pump Water Heating,Solar-Ready Electric Hot Water,Renewable Energy,Commercial Solar",51-200,https://www.facebook.com/SolahartAust/,,,,,,,,
Kellogg Joint Venture Gorgon,https://www.linkedin.com/company/kellogg-joint-venture---gorgon_2,https://www.linkedin.com/company/699895,kjv.com.au,"The Kellogg Joint Venture Gorgon, a joint venture between KBR, JGC, Hatchand Clough, is the Gorgon Project’s downstream engineering, procurement and constructionmanagement contractor.",2003,117,Australia,,,Perth,,,,,,oil and gas,oil and energy,,,"Engineering,Procurement,Construction Management,Project Management,Liquefied Natural Gas",51-200,,"project management, engineering, procurement, construction management, liquefied natural gas",0,"Nginx, Mobile Friendly, Google Font API, Google AdSense, Apache",,,,,
Freedom Fuels,https://www.linkedin.com/company/freedom-fuels,https://www.linkedin.com/company/1212079,freedomfuels.com.au,"Who is Freedom Fuels Australia?Freedom Fuels was established by Matthew and Andrew Morland when they merged a number of family related companies. Freedom Fuels began as 11 retail sites and approximately 50 employees. In 2014, Freedom Fuels has a business footprint that covers 41 owned and operated retail sites, supported by an import fuel terminal network in Sydney and Brisbane. We currently service a customer base from Gippsland in Victoria to coal miners in the Bowen Basin, Queensland and all in between.Freedom Fuels directly employs over 350 people within our organisation.In December 2012, the Freedom business was wholly acquired by Idemitsu Kosan Co Ltd , a company listed on the Japanese stock exchange.Freedom Fuels TodayFreedom Fuels markets a total yearly volume of over 650 million litres of fuel,. and our producer-to-pump quality control processes ensure that our fuel meets the highest Australian standards, every time.Freedom Fuels has invested significantly in terminal inline injection systems in the ports of Botany Bay and Brisbane to facilitate both the state and federal governments move towards mandating renewable fuel blends (Ethanol and Biodiesel).Our business successfully operates in 5 key areas across the Eastern Seaboard of Australia.Retail41 fuel and convenience outlets across three statesVarious food offers including Grinding Time cafesCar wash facilitiesTerminal Operations and TransportImportation and storage of fuel in shore based tank terminals across Queensland and New South Wales.Supplies bulk fuel to Retail, Wholesale and Commercial customersWholesaleSupplies fuel to independent retail outlets and independent distributorsCommercialSupplies fuels lubricants and services to local and state government, mining, agricultural, marine, industrial and transport sectorsServices customers in various locations covering the Bowen Basin, Hunter Valley, regional Queensland and Victorian regions.",2001,144,"Eagle Farm, Queensland, Australia",,,Eagle Farm,,,,,+61732685077,oil and gas,,,,,51-200,https://twitter.com/freedomfuels,,,,,,,,
Eilbeck Cranes,https://www.linkedin.com/company/eilbeck-cranes,https://www.linkedin.com/company/6646730,eilbeckcranes.com,"100% Australian and privately owned, Eilbeck Cranes has been at the forefront of material handlingsolutions for 108 years. Established in Western Australia in 1907 with humble beginnings…….. greatengineering vision, determination and a desire to supply Australia and, in recent times internationalmarkets with the best possible cranes available has been the catalyst for expansion, success andgrowth to all corners of the world enabling Eilbeck Cranes to stand year after year as industry leader inthe crane industry.For the last twenty five years our company has been specialising in the manufacture of OverheadTravelling Cranes for all industry sectors in Australia and neighbouring countries. Coupled with ourstrong partnership with ABUS Kransysteme (Germany), for whom we are the national and exclusivedistributors Eilbeck Cranes today offers the same products that market leading European companiespurchase and enjoy from Germanys largest and most respected crane and hoist manufacturer.Manufacturing and assembly of the products we provide takes place in state of the art facilitieslocated in Queensland, New South Wales and Western Australia by over 120 dedicated staff backed upby the support and service of numerous fully equipped service divisions spread throughout Australiaemploying an additional 40 staff between them. Furthermore through agents and partner companiesin New Zealand, Papua New Guinea and Vietnam, together with our own team of staff, we areestablished in strategic locations to ensure any client, wherever they may be can rely on the bestservice a company can provide.",1907,194,"Ashfield, Western Australia, Australia",,,Perth,,,"28 Jackson Street, Bassendean, Perth, Western Australia 6054, AU",6054,+61 2 9829 3700,oil and gas,oil and energy,,,"Overhead Crane,Mine Site Cranes,Special Cranes for Construction Industries,Electric Chain Hoist,Take-Up Winches,Hazardous Area Cranes for Oil and Gas Industries,LNG take Pump handling Hoists and Cranes,Luffing Jib Cranes for Oil and Gas Industries",51-200,https://facebook.com/pages/Eilbeck-Cranes/1544925435761141,"overhead crane, electric chain hoist, lng take pump handling hoists & cranes, luffing jib cranes for oil & gas industries, mine site cranes, hazardous area cranes for oil & gas industries, takeup winches, special cranes for construction industries",36995000,"reCAPTCHA, YouTube, Mobile Friendly, Google Tag Manager, Google Analytics, Google AdWords Conversion, Bootstrap Framework, Apache",,,,,
Southern Oil Refineries,https://www.linkedin.com/company/southern-oil,https://www.linkedin.com/company/10682066,sor.com.au,"Southern Oil Refining (Southern Oil) is a private, 100% Australian owned company, based in Wagga Wagga, NSW, which has been re-refining waste oil since 2001.Southern Oil re-refines waste lube oil for reuse as lube oil – its best and highest use and a cradle-to-cradle solution.We produce no waste, reduce the need for oil imports and our product has a significantly smaller carbon footprint than crude base oils – making us a natural partner for organisations that are committed to protecting and enhancing their environmental credentials and reputation.Southern Oil’s Wagga Wagga plant and Northern Oil Refinery at Gladstone are the only facilities in Australia producing fully re-refined lube oil accredited for use by a major international oil company for global applications.",,58,"Targinnie, Queensland, Australia",,,Yarwun,,,,,,oil and gas,,,,,51-200,,,,,,,,,
—-,https://www.linkedin.com/company/nrg-gladstone-operating-services-pty-ltd,https://www.linkedin.com/company/448029,,,,55,"West Gladstone, Queensland, Australia",,,,,,,,,oil and gas,,,,,51-200,,,0,,,,,,
