company_name,company_link,company_id,company_domain,company_about,company_founded,company_size,company_location_1,company_location_2,company_location_3,company_city_1,company_city_2,company_city_3,company_address,company_postal_code,company_phone,company_industry_1,company_industry_2,company_industry_3,domain_status,company_specialties,company_size_category,social_fields,keywords,annual_revenue,technologies,funding_events,total_funding,last_funding_round_date,last_funding_stage,company_email
Medical Indemnity Protection Society Ltd (MIPS),https://www.linkedin.com/company/medical-indemnity-protection-society,https://www.linkedin.com/company/3333924,mips.com.au,"Membership of MIPS is available to health practitioners and students. MIPS’ main role is to assist members in the event that there is an adverse outcome in the course of their professional practice. Membership includes professional indemnity cover to pay legal defense costs and payments required by civil claims.Insurance cover to $20 million for professional indemnity.Other benefits include:* 24hr clinico-legal advice and support* MIPS Members enjoy a discount with Australian Unity for private health insurance* On-demand education, workshops and webinars.",1988,97,"Melbourne, Victoria, Australia","Carlton, Victoria, Australia",,Melbourne,,,55 Collins St,3000,1800061113,insurance,,,,Professional Indemnity,51-200,https://www.facebook.com/mips.com.au/,professional indemnity,,,,,,,
Guild Insurance,https://www.linkedin.com/company/guildinsuranceau,https://www.linkedin.com/company/4843618,guildinsurance.com.au,"Our business was built on the idea of helping people protect their livelihoods. Guild Insurance operates under the Guild Group umbrella. Established in 1963, we have grown from a small business focused on the pharmacy industry, into a multi-faceted business dedicated to protecting Australian professionals. We craft all of our policies, giving us the ability to ensure that you are protected and claims are processed efficiently. With over 140 industry partnerships and 80,000 customers nationally, we are uniquely positioned to offer you insurance you can rely on.Throughout the growth and change over the past 50 years, our customers have continued to be central to everything we do. Benefit from the insurer who is better through experience. Visit our website for more information.",1963,186,"Melbourne, Victoria, Australia","Carlton, Victoria, Australia",,Melbourne,,,,,+611800999738,insurance,,,,"Professional indemnity Insurance,Business insurance,Worker's compensation,Home and contents insurance,Car insurance",51-200,"https://twitter.com/GuildInsurance, https://www.facebook.com/guildinsuranceau/",,,,,,,,
Howden Insurance Brokers Australia,https://www.linkedin.com/company/howden-australia,https://www.linkedin.com/company/72330202,howdengroup.com,"Delivering world-class insurance and risk management services. We have the agility of a start-up, with the experience and reach of a major international. Our People First ethos allows our teams to shine, and attracts the best talent in the industry, meaning we will always deploy the best team to meet our clients’ needs wherever they may be.",,109,"Millers Point, New South Wales, Australia",,,Sydney,,,,,,insurance,,,,,51-200,,,,,,,,,
EBM Insurance & Risk,https://www.linkedin.com/company/ebm-insurance-brokers,https://www.linkedin.com/company/3541689,ebm.com.au,"Founded in Western Australia in 1975, EBM Insurance & Risk is proud to be locally owned and operated. With a network of eight locations nationally and a team of over 150, EBM has grown to become one of Australia’s largest privately owned insurance brokers.EBM provides insurance broking and risk expertise across a range of industry sectors including construction, agriculture, manufacturing, mining and mining contracting, not-for-profit, marine, transport, trades and all other small, medium and corporate business operations, together with private households and landlords.",1975,169,"Kings Park, Western Australia, Australia",,,West Perth,,,,,+61892134567,insurance,,,,"Insurance,Insurance brokers,Risk Management ,Workers compenation,Injury Management ,Underwriting ",51-200,"https://twitter.com/ebminsurance, https://www.facebook.com/EBMInsuranceBrokers/",,,,,,,,
Catholic Church Insurance (CCI),https://www.linkedin.com/company/catholic-church-insurances,https://www.linkedin.com/company/141691,ccinsurance.org.au,"CCI is one of the oldest insurance companies in Australia. We first opened for business way back in 1911 providing fire insurance for Church properties. Since then we've grown into a diversified general insurance and financial services provider working with Church institutions throughout Australia.CCI is also a great place to start or advance your career. As a church-owned business we focus on people, fostering teamwork and encouraging growth. With our head office in Melbourne and branches in Sydney, Canberra, Brisbane, Perth and Adelaide opportunities come up regularly across the country. If you're interested in working in a positive, professional environment you'll find being part of our team extremely rewarding.",1911,227,Australia,,,Melbourne,,,"485 la trobe street, melbourne, victoria, australia",3000,+611800011028,insurance,,,,,201-500,,,,"ZoneEdit, Outlook, Mobile Friendly, Microsoft-IIS, Microsoft Office 365, Microsoft Azure, Marketo, Mailchimp Mandrill, MailChimp SPF, Google Tag Manager, ASP.NET",,,,,
Strata Community Insurance,https://www.linkedin.com/company/strata-community-insurance,https://www.linkedin.com/company/3960222,stratacommunityinsure.com.au,"Strata and Community Title Insurance is a diverse, complex and specialised area of insurance, while the financial risks associated with getting the ‘right’ cover can be significant. With 100% of our resources dedicated specifically to Strata Community, we strive to continually adapt our products in line with emerging exposures, new laws and regulations, and developments that affect your strata or community title investments – ensuring that you are never left behind. That’s why we have chosen to partner with one of the largest insurance groups in the world – the Allianz Group – to bring you confidence that we can always meet our obligations to you.Importantly, we are both proud and fortunate to have some of Australia’s leading strata insurance practitioners available for you to access in branches in all major states of Australia. Collectively we have been involved in insuring hundreds of thousands of schemes, and have managed millions of claims – we have literally seen it all.You cannot short change true expertise, and we are sure you will find that Strata Community Insurance will use the strength of its experience to help you.",,143,"North Sydney, New South Wales, Australia",,,North Sydney,,,,,,insurance,,,,,51-200,,,,,,,,,
Budget Direct,https://www.linkedin.com/company/budget-direct,https://www.linkedin.com/company/840002,budgetdirect.com.au,"At Budget Direct, we offer a smart yet simple approach to insurance, that we believe creates our award-winning formula for many Australians. With Budget Direct you’ll have Insurance Solved® Our feature-packed cover, industry-leading prices and first-rate customer service have been recognised with numerous awards, including Money magazine's Insurer of the Year four years in a row (2017–20), and a multiple winner of Canstar’s national award for Outstanding Value Car Insurance (2007–20) and Outstanding Value Home & Contents Insurance (2017–20). Our policies are underwritten by Auto & General Insurance Company Limited, an Australian insurance company regulated by APRA and a member of the Insurance Council of Australia. We’re part of the international group BHL Holdings Ltd, which provides insurance solutions for millions of policyholders in the UK, France, South Africa, Turkey and Australia.",,71,"Auchenflower, Queensland, Australia",,,Toowong,,,,,,insurance,,,,"Car Insurance,Home & Contents Insurance,Motorcycle Insurance,Pet Insurance ,Travel Insurance ,Roadside Assistance",51-200,,,,,,,,,
HIF Australia,https://www.linkedin.com/company/health-insurance-fund-of-australia-hif-,https://www.linkedin.com/company/1713476,hif.com.au,"Hello. We’re the Health Insurance Fund of Australia, but our friends call us HIF. And thanks to our affordable range of health insurance covers and our commitment to providing choice, choice and more choice, we have a growing number of friends throughout Australia and beyond. But enough about us. Why not find out more about what we can do for you? Great value private hospital insurance? Too easy. Low-cost extras health cover options? No problem! We even offer visa-compliant health cover options for international visitors to Australia. Simply visit our website to get an instant quote and choose the ideal private health insurance for your needs and budget.A NOT-FOR-PROFIT, HERE-FOR-YOU FUND.Unlike many Australian health funds, we do not have shareholders. Moreover, cash dividends are not paid directly to our fund members. Instead, we return any surpluses to our members in the form of lower premiums, increased rebates and new benefits and services. This is our way of rewarding our loyal members. ",,106,"Perth, Western Australia, Australia",,,Perth,,,,,,insurance,,,,"Private Hospital Insurance,Travel Insurance,Health Insurance,Overseas Visitors Cover,Dental Insurance,Optical Insurance,Healthy Lifestyle,Extras Cover,Wellness,Pet Insurance ,Not for profit,Carbon Neutral,Maternity cover",51-200,,,,,,,,,
Ansvar Insurance Australia,https://www.linkedin.com/company/ansvar-insurance-australia,https://www.linkedin.com/company/6472514,ansvar.com.au,"Ansvar is a leading risk and insurance provider for the Care, Community, Education, Faith and Heritage sectors in Australia. Owned by a charity, we are an ethical insurer committed to our community with all available profits going to charitable causes. Ansvar provides a broad range of contemporary risk management solutions, under the banner of Ansvar Risk. Our new risk solutions have been designed specifically for our core sectors to support our customer’s Boards, Leadership Teams and Risk Managers to understand and more effectively manage their risks. The new solution includes Enterprise Risk Management, Risk Quality Surveys and Online Risk Tools.Ansvar is dedicated to creating long-term partnerships, providing bespoke solutions and offering excellent customer service. ",1961,118,"Southbank, Victoria, Australia",,,Southbank,,,,,+611300650540,insurance,,,,"Insurance for the Care, Community, Faith, Education and Heritage Sectors,Directors and Officers Liability Insurance,General Public Liability Insurance,Risk Management Solutions,Enterprise Risk Management,Risk Quality Surveys",51-200,https://www.facebook.com/ansvarinsurance,,,,,,,,
SURA Pty Ltd,https://www.linkedin.com/company/sura,https://www.linkedin.com/company/3160015,sura.com.au,"Only someone with deep insight can truly cater to the risks and needs of specialist industries. That someone is SURA. SURA is a group of specialist insurance underwriting agencies. We develop products from the ground up to suit specialist needs. We capture the detail others often overlook.Our clients feel safe – secure in the knowledge that their business challenges are covered by policies purpose-built just for them. We see the forest and the trees. We read complex formulas. We are specialist industry specialists. We don’t try to be all things to all people – we focus on a core group of industries only, which we understand back to front. Our unique viewpoint affords us an intimate and invaluable understanding of industry-specific risk. This means we can give clients and their end customers complete security, purpose-built for them and them alone.",,76,"North Sydney, New South Wales, Australia",,,North Sydney,,,,,,insurance,,,,"Construction Insurance,Professional Risks Insurance,Labour Hire Insurance,Engineering Insurance,Film and Entertainment Insurance,Marine Insurance,Plant and Equipment Insurance,Bus and Coach Insurance,Specialty Insurance,Motor Dealers Insurance,Heavy and Commercial Motor Insurance,Technology Risks,Cyber Insurance,Life Science",51-200,,,,,,,,,
GSA Insurance Brokers,https://www.linkedin.com/company/gsa-insurance-brokers,https://www.linkedin.com/company/1321947,gsaib.com.au,"GSA is a mid-sized Insurance Broker challenging the status-quo of how insurance is managed in Australia. To GSA, being an Insurance Broker is more than just placing a policy. It's about understanding our clients business. Always looking for opportunities to add value. Providing eye-opening insurance advice. In protecting our clients from loss, we live by the motto ""Look no further""​, which is our commitment to never accepting second best. We want every client to have the best cover tailored to their individual needs, at the best price available, and delivered with the best service.",1990,76,"Millers Point, New South Wales, Australia",,,Sydney,,,"137 harrington street, sydney, nsw 2000, au",2000,+61282748100,insurance,,,,"General Insurance,Professional Lines,Workers Compensation,Trade Credit,Claims Management,Risk and Insurance,Employee Benefits,M&A Solutions",51-200,"https://twitter.com/gsabrokers, https://facebook.com/GSAinsurancebrokers/?fref=ts","m, employee benefits, workers compensation, claims management, general insurance, trade credit, professional lines, risk & insurance, a solutions",,,,,,,
Lumley Insurance,https://www.linkedin.com/company/lumley-insurance,https://www.linkedin.com/company/283921,lumley.com.au,"Lumley Insurance has been operating in Australia for nearly 100 years.   We underwrite commercial lines of insurance for licensed brokers and agencies and provide risk management solutions for individuals, SME’s and large corporate clients. With a well-established presence in the Australian insurance market we provide general insurance solutions to more than 735 brokerages and employ more than 850 people across 14 office locations around the country. Our philosophy is to be the insurer of choice by being local and specialised. A local presence ensures consistent and prompt responses to local needs. By providing direct access to key decision makers, local underwriting teams can customise risk solutions for our broker partners and their clients. Lumley Insurance makes it easy for clients with an extensive range of general insurance solutions across our core portfolios:• Motor• Property• Engineering• Liability • Commercial Business Packages• Corporate Solutions• Marine & Logistics• Accident & Health• Personal Lines• RuralVisit www.lumley.com.au for more information.",,79,"Millers Point, New South Wales, Australia",,,Sydney,,,,,,insurance,,,,"Insurance,Underwriting,Risk Management Solutions,Claims Management,Business Insurance distributed through broker channel",51-200,,,,,,,,,
CBHS Health Fund Limited,https://www.linkedin.com/company/cbhs-health-fund-limited,https://www.linkedin.com/company/1955481,cbhs.com.au,"At CBHS Health, we are driven by one simple goal. Members for life.Everything we do centres around achieving that goal. We don’t exist for profit, or shareholders. We exist to serve you.As a not-for-profit health insurance fund, we deliver high quality policies to 230,000 members, reserved for the Commonwealth Bank community alone.And it’s been that way since we started in 1951. Find out more about us at our website below.",1951,209,"Harris Park, New South Wales, Australia",,,Parramatta,,,,,+611300654123,insurance,,,,"Financial Services,health ,health and wellbeing,health and wellness,health insurance,Hospital cover,Extras cover",201-500,https://facebook.com/CBHSHealthFund,,,,,,,,
National Credit Insurance (Brokers) Pty Ltd,https://www.linkedin.com/company/nci_2,https://www.linkedin.com/company/443320,nci.com.au,"NCI offers a complete range of trade credit services helping clients to safeguard their business from bad debts and to integrate better credit management practices. Dedication to technology, research and staff training ensures this and sets NCI apart from competitors.NCI was established in Adelaide, Australia in 1985 as a specialist credit insurance broker. The business has grown to become the largest credit insurance broker in Australia with offices in all major capitals and also in New Zealand and Singapore. As it grew, NCI realized while its core product was insurance broking, its business was actually about protecting the profitability of its clients. While credit insurance was the ultimate safeguard against bad debts, better business practices in trade credit management could also help to improve profitability on a day-to-day basis.NCI can improve cash flow, protect profitability and secure the value of your debtors.",,200,"Adelaide, South Australia, Australia",,,Adelaide,,,,,,insurance,,,,"Up-to-date information about clients,Analysis and advice concerning information,Management of debtors to improve cashflow and profitability,Collection of monies without jeopardising client relationships,Premium funding arrangements",51-200,,,,,,,,,
OAMPS Insurance Brokers,https://www.linkedin.com/company/oamps-insurance-brokers,https://www.linkedin.com/company/64892,linkedin.com,"OAMPS was acquired by Arthur J Gallagher & Co (‘Gallagher’), one of the largest risk management and insurance broking companies in the world, after eight years of ownership by Wesfarmers Limited. Follow Gallagher on LinkedIn. ",,167,Australia,,,EastMelbourne,,,,,,insurance,,,,"Insurance,Risk Management,Consulting",51-200,,,,,,,,,
DXC providing claims management services,https://www.linkedin.com/company/dxc-claims,https://www.linkedin.com/company/13459833,dxc.com,"DXC provides policy and claims management services to organisations across Australia. Previously known as Xchanging, we continue to be a specialist provider supporting organisations and injured citizens throughout the entire claims process. DXC has demonstrated through years of experience and success that it can provide competitive claims management services with innovation and thought leadership to improve return to work and customer satisfaction outcomes.Our dedicated teams are here to support you, ensuring you have the right services at the right time to provide the best care when you need it most.  Find out more about our workers compensation services: https://dxc.com/au/claimsmanagementservicesvictoriahttps://dxc.com/au/en/cp/claims-management-services/new-south-walesMore details on our general claims' services: https://dxc.com/au/en/cp/claims-management-services/australia",,224,"Docklands, Victoria, Australia",,,Melbourne,,,,,,insurance,,,,"workers compensation,claims management,policy management,Insurance,injury management,personal injury management,return to work,work cover,health and safety services",201-500,,,,,,,,,
Insurance House,https://www.linkedin.com/company/insurancehouse,https://www.linkedin.com/company/2076810,insurancehouse.com.au,"We're proud to be an Australian owned business that supports our clients with insurance solutions and support they need, when they need it. We began as a small broking firm in regional Victoria back in 1983, growing over time to occupy our current position at the forefront of the insurance brokerage industry in Australia. Throughout our journey, we have stayed true to one simple promise – to be here for our clients at all times and in every way. Today we employ over 280 people in 20 offices nationally all under Insurance House.Insurance House Pty Ltd ABN 33 006 500 072 AFSL 240954Privacy Policy: insurancehouse.com.au/wp-content/uploads/Compliance/IH_Privacy_Policy.pdfGeneral Advice Warning: insurancehouse.com.au/wp-content/uploads/Compliance/IH_Terms_and_Conditions.pdfFinancial Services Guide: insurancehouse.com.au/wp-content/uploads/Compliance/IH_Financial_Services_Guide.pdf",,161,"East Melbourne, Victoria, Australia",,,East Melbourne,,,,,,insurance,,,,"Insurance,Directors Liability,Medical Malpractice,Construction and Property,Personal Accident,Travel,Occupational,Farm,Home and Contents,Professional Indemnity,Business Insurance,Risk Management,Public and Product Liability,Associations and Schemes,Builders Warranty,Insurance Broker",51-200,,,,,,,,,
Wesfarmers Insurance,https://www.linkedin.com/company/wesfarmers-insurance,https://www.linkedin.com/company/1046002,linkedin.com,"Our broking and premium funding businesses have been acquired by Arthur J. Gallagher & Co, and our underwriting operations have been acquired by IAG.For more information, please visit:* for broking and premium funding businesses - follow Gallagher on LinkedIn.* for underwriting operations - http://www.iag.com.au/",1914,157,Australia,,,Sydney,,,"level 9 309 kent street, sydney, nsw, australia",2000,+61292481111,insurance,,,,,51-200,,,,,,,,,
Teachers Health,https://www.linkedin.com/company/teachers-health-fund,https://www.linkedin.com/company/4804014,teachershealth.com.au,"Teachers Health is a not-for-profit health fund for members of the education community, and their families. We were created by teachers (for teachers) over 60 years ago and are now the largest industry-based health fund in Australia, covering the lives of over 360,000 people. Today, our members include teachers, administration and support staff working in public, private and independent primary and secondary schools, as well as tertiary education. Membership is also open to families of eligible members.",1954,291,"Millers Point, New South Wales, Australia",,,Sydney,,,"179 elizabeth street, sydney, new south wales, australia",2000,+61294072620,insurance,,,,"Private Health Insurance,Teaching Industry,Hospital Cover,Extras Cover,Hospital & Extras Cover",201-500,https://www.facebook.com/TeachersHealthFund/,"health & medical, hospital, dentists, private health insurance, hospital cover, extras cover, teaching industry",554110000,"Typekit, ShareThis, Sendgrid, Salesforce, Outlook, Mobile Friendly, Mimecast, Microsoft Office 365, Microsoft Azure Hosting, Google Tag Manager, Google Play, Google Font API, Google Analytics, Facebook Widget, Facebook Login (Connect), Facebook Custom Audiences, ExactTarget, DotNetNuke, Bootstrap Framework, Atlassian Cloud",,,,,
MDA National,https://www.linkedin.com/company/mda-national,https://www.linkedin.com/company/118617,mdanational.com.au,"For over 95 years, MDA National has been trusted by doctors to provide outstanding member support and extensive professional indemnity insurance. Owned by members, for members, we are always there to support doctors when they need us and their interests comes first. We exist solely to protect our members at every stage of their career, and promote good medical practice throughout Australia.We pride ourselves on offering personalised, compassionate care to each of our members. No matter how big or small your concern - we're here to support you so you can keep on providing outstanding patient care.Community Guidelines http://bit.ly/2lYFmV3",1925,180,"Kings Park, Western Australia, Australia",,,Perth,,,"l 3 88 colin st, west perth, western australia, australia, 6005",6005,+61864613400,insurance,,,,"Medical Indemnity Insurance,Medico-legal advice and support,Medical Defence Organisation",51-200,"https://twitter.com/@mdanational, https://www.facebook.com/mdanational.com.au","medical indemnity insurance, medicolegal advice & support, medical defence organisation",75230000,"reCAPTCHA, Twitter Advertising, SoundCloud, SiteCore, Outlook, Mobile Friendly, Microsoft-IIS, Microsoft Azure Hosting, Microsoft Azure, Mailchimp Mandrill, Lucky Orange, Google Tag Manager, Google Analytics, Flashtalking, Facebook Widget, Facebook Login (Connect), Facebook Custom Audiences, Atlassian Cloud, AddThis, ASP.NET",,,,,
Steamatic Australia,https://www.linkedin.com/company/steamatic-australia,https://www.linkedin.com/company/3365040,steamatic.com.au,"Established in Australia in 1986, commitment, expertise and integrity is what has differentiated Steamatic to Australian industries. Steamatic is Australia’s leading provider of restoration, cleaning and disaster management services and provides unrivalled coverage of the domestic and commercial restoration and loss mitigation sectors. Steamatic has a network of over 25 service response centres throughout Australia including Branch Offices in New South Wales, ACT, Queensland, Tasmania, South Australia and Victoria.Our stated aim is to ensure our service and commitment to our clients meets our aspirations of quality and reliability whilst delivering an effective and cost efficient service 24 hours a day, 7 days a week. Steamatic is committed to helping insurance companies, loss adjusters & intermediaries reduce the cost of claims and retain their clients. Additionally, we aspire to provide the very highest levels of specialist services to a wide range of commercial, public and private sector organisations. Projects undertaken by the company include commercial and residential property, industrial, sporting, health, government, retail, education, hotels, clubs and tourism. Employing more than 300 staff Australia wide, Steamatic has played a leading role in the restoration and recovery of every major disaster in Australia including but not limited to Cyclone Larry, Cyclone Yasi, regional storms in Queensland, Mackay Floods, Melbourne Floods and Sydney downpours.",1986,135,"Waterways, Victoria, Australia",,,Braeside,,,,,+611300783262,insurance,,,,"Fire Restoration,Water Restoration,Mould Remediation,Contents Cleaning,Document Restoration,Disinfection, Decontamination & Cleaning,Electronics and Media Restoration,Dry Ice Blasting,Odour Removal,Dessicant Dehumidification,Methamphetamine/Drug Testing and Decontamination,Crime Scene Cleanup,Vandalism & Graffiti Remediation,Kitchen Hood & Cooking Equipment Cleaning,Large Loss Mitigation",51-200,,"cleaning, disinfection, dry ice blasting, water restoration, decontamination, fire restoration, document restoration, contents cleaning, vandalism, mould remediation, crime scene cleanup, kitchen hood, odour removal, large loss mitigation, electronics & media restoration, dessicant dehumidification, methamphetamine, drug testing & decontamination, graffiti remediation, cooking equipment cleaning",,"reCAPTCHA, WordPress.org, Route 53, Outlook, Nginx, Mobile Friendly, Microsoft Office 365, Microsoft Azure Hosting, Microsoft Azure, Google Tag Manager, Google Places, Google Maps, Google Font API, Bootstrap Framework",,,,,
Ausure,https://www.linkedin.com/company/ausure,https://www.linkedin.com/company/540873,ausure.com.au,"Ausure is one of Australia’s largest networks of Insurance Brokers and Financial Services professionals. We offer a network spread over 150 locations across Australia so you have access to a local broker for all your protection needs.But our real point of difference is the care we show for our clients. Our brokers are committed to our clients and the local communities that they reside in. We go the extra mile to make sure our clients have the right products to suit them and offer tailored solutions to protect their assets, businesses and way of life. We provide quick turnaround times, the highest levels of professional service and unwavering support through any claim processes. In advising on products we are have access to all the major insurance markets including specialist agencies so we can cover many things that others do not. We always put our clients best interests first so they can be assured that the advice we provide and the packages we offer are suited to their absolute requirements.",1996,129,,,,Brisbane,,,,,+611300587225,insurance,,,,"Insurance,Financial Services",51-200,"https://twitter.com/ausuregroup, https://facebook.com/ausure",,,,,,,,
TUH Health Fund,https://www.linkedin.com/company/tuh,https://www.linkedin.com/company/3637915,tuh.com.au,"TUH was founded in 1972 by Queensland teachers to help fellow-teachers and the education community access first rate health care.Our members spend their working lives looking after others and we’re committed to looking after them in return. That’s especially evident in the generous health cover we provide and the respect and care we show all our members. Particularly when they’re unwell and at their most vulnerable.We are, and have always been, a not-for-profit organisation.We are 100% owned by our members, not shareholders. Our profits go straight back into offering better products, improved services and a wider choice of hospitals.We don’t compromise on health and wellbeing. We have a range of quality products that will suit your specific life stage with the freedom to use any Australian extras provider. Providing outstanding service is important to us and our customer satisfaction and member retention rates are better than the big for-profit health funds. In fact, 95% of our members love our products and services and very few leave us.TUH works hard to keep average premium increases as low as possible and we return the majority of the premiums to members in the form of benefits and services. What’s more, we offer a higher percentage of services with no out-of-pocket costs than BUPA, NIB or Medibank. (2018 State of the Health Funds Report).Over forty years ago we were started by a group of teachers wanting better health insurance. And, while we now protect the health of Australians from various industries, our approach is the same. We believe in fairness and treat everyone as an individual, not a number. While you’re busy looking after others, we’re busy looking after you. It’s how we stay all together better.",1972,148,"Herston, Queensland, Australia",,,Fortitude Valley,,,,,+611300360701,insurance,hospitals and health care,,,"health insurance,disease management,health assessments,wellness,healthcare,customer service,hospital cover,extras cover,not-for-profit,health fund",51-200,https://www.facebook.com/TUHhealthfund/,,,,,,,,
Accountancy Insurance,https://www.linkedin.com/company/audit-shield-accountancy-insurance,https://www.linkedin.com/company/2606017,accountancyinsurance.com,"Established in 2003, Accountancy Insurance proudly provides protection to more than 3000 accounting firms throughout Australia, New Zealand and Canada.  Accountancy Insurance specialises in tax audit insurance (Audit Shield), a comprehensive offering which covers the professional fees incurred as a result of an official audit, enquiry, investigation or review instigated by relevant government revenue bodies. Accountancy Insurance's professional indemnity insurance and cyber insurance offerings are also available to Australian accountants.Accountancy Insurance works with the industry's professional associations such as CA ANZ, CPA (worldwide), The Tax Institute and CTF. The team are also regular presenters at discussion groups and industry events regarding pertinent issues affecting accountants in public practice.  ",,91,"South Melbourne, Victoria, Australia",,,South Melbourne,,,,,,insurance,,,,"Tax Audit Insurance,Professional Indemnity,Cyber Insurance",51-200,,,,,,,,,
Gow-Gates Insurance Brokers,https://www.linkedin.com/company/gow-gates-group,https://www.linkedin.com/company/2389329,gowgates.com.au,"Gow-Gates has the size, history and experience combined with the resources, expertise and relationships needed to manage multinational accounts, iconic brands, high net worth individuals and private businesses. Our excellent service, focus and claims management sets us apart from our competitors – a personable approach you would expect from a quality, privately owned Australian firm.As a family business established over 50 years ago, Gow-Gates specialises in an array of industry sectors. Our core strengths include risk management advice, exceptional service, and a reputation for integrity in local and international insurance markets.With our head office in Sydney, we provide specialist services and create bespoke programmes to suit a diverse range of clients nationally and overseas.Our team of brokers and risk managers pride themselves on being an extension of your team, helping you weather downturns and providing stability – so you can focus on core business.“We have some of the most experienced brokers in the industry who bring with them a thorough understanding of risk, insurance and client needs in each of their respective speciality areas. Our size and scale, resources and international networks are positioned to deliver the right advice and assist in achieving the best outcome. Service, professionalism and dedication to our clients will never be compromised.” – Anthony Gow-Gates",,103,"Millers Point, New South Wales, Australia",,,Sydney,,,,,,insurance,,,,"Aged Care,Agribusiness, Food & Beverage,Associations,Construction,Energy,Equine & Bloodstock,Franchise,Medical & Healthcare,Professional Services,Sport,Timber & Building Materials,Transport & Logistics,Trade Unions,Travel Agents & Tour Operators,Financial Services,Technology,Mortgages,Theatre and Entertainment,Claims Management,Workers Compensation",51-200,,,,,,,,,
Master Builders Insurance Brokers,https://www.linkedin.com/company/master-builders-insurance-brokers,https://www.linkedin.com/company/1575136,mbib.com.au,"Represented across Australia, Master Builders Insurance Brokers (MBIB) is your go-to construction insurance broker.",,91,"East Melbourne, Victoria, Australia",,,East Melbourne,,,,,,insurance,,,,"Extensive experience,Innovative service,Value-add products,Construction specialists,insurance,insurance broker,building specialist,industry broker,client focus",51-200,,,,,,,,,
AAMC,https://www.linkedin.com/company/australian-accident-management-commercial,https://www.linkedin.com/company/3561041,aamc.com.au,"Australian owned and managed, over the past 20 years AAMC has established a reputation as Australia's No 1 Accident Management Company who has focused on a motor portfolio only. Operating with honesty, integrity, technical excellence and innovation, the company now totals over 200 employees throughout all states of Australia. We provide our clients with an industry leading team of highly qualified and respected vehicle loss assessors supported by friendly, professional motor claims officers and are driven by dedicated 'hands on'​ leadership and management groups.With a head office in Brisbane, regional office in Melbourne and our Vehicle Loss Assessors supported remotely Australia wide, no matter where they are at any time, AAMC can provide its accident management service. Our Customer Service Advantage motto ""Our Customer Service is no Accident""​ is one which we proudly epitomise in everything we do, every day, all around Australia.",2003,131,"Brendale, Queensland, Australia",,,Brendale,,,,,+611300739470,insurance,,,,"Accident Mangement,Motor Loss Assessing",51-200,https://facebook.com/australian-accident-management-commercial-1779619418933655,,,,,,,,
Whitbread Insurance Brokers,https://www.linkedin.com/company/whitbread-insurance-company,https://www.linkedin.com/company/879743,whitbread.com.au,"Empower your vision.Whitbread Insurance Brokers has been a trusted advisor to commercial and family businesses since 1978, and our company today embodies those same values on which it was founded. It is these values and a commitment to empowering people, businesses and communities to thrive that has enabled Whitbread to become a highly respected Australian insurance broker. For us, insurance isn’t just about protecting the ‘now’, it’s about encouraging our clients to see what’s possible. We help our clients embrace the future with confidence, and a big part of this comes down to our commitment to service, advice and a belief in building strong relationships. We see clients as our partners. We listen to them to truly understand their objectives and then tailor insurance and risk solutions to help them achieve their goals. We’re prepared to challenge conventional approaches, and use our expertise to develop new opportunities for them. Specialising in business, personal and strata insurance solutions, wherever our clients want to go, we’ll be there supporting them.",,63,"Carlton, Victoria, Australia",,,Melbourne,,,,,,insurance,,,,"Residential Strata,Commercial Strata,Common Ground Liability,Property,Management Liability,Public Liability,Medical Practice Insurance,Medical Legal Expenses,Income Protection,Professional Indemnity,Landlords Insurance,Group Life Insurance,Cyber Insurance,Business Insurance,Franchise Insurance,Food & Beverage Manufacturing,Professional Services,Not for Profit Insurance,Construction,Business Insurance",51-200,,,,,,,,,
MGA Insurance Group,https://www.linkedin.com/company/mga-insurance-brokers-pty-ltd,https://www.linkedin.com/company/478279,mga.com,"National Insurance Broking firm with head office in Adelaide South Australia.Since 1976, MGA has been leaders in risk advice and general insurance and providing solutions for financial exposures for our customers.In 2016, MGA celebrated 40 years and it's 40th office in Horsham. In 2015, MGA opened it's first Asian operation in Phnom Pehn, Cambodia. In Australia, MGA has broad access to all Australian and overseas Insurance markets, to ensure we deliver the right advice with experienced, qualified and professional insurance personnel.Our Commitment is to represent our clients to the best of our ability in delivering professional, qualified insurance broking services. With wide market access and vast product access, our challenge is to work on your behalf to establish adequate cover for these potential exposures, focussing on premium competitiveness and careful selection of Insurers.MGA recognises the need that business requires ongoing professional advice ranging over the many insurers operating in the insurance market.  Today, MGA are comfortably ranked in the top five brokers in Australia. MGA is represented in all mainland capital cities with offices located in most key regional areas throughout Australia. Our growth relies heavily on satisfied clients recommending our services through professional personnel providing the very best  experience for our clients both Nationally and Internationally.MGA - Standing by You.    ",,192,"Dulwich, South Australia, Australia",,,Dulwich,,,,,,insurance,,,,"General Insurance Market specialists,Claims Management,Broad product access,Valuable product advice",51-200,,,,,,,,,
