company_name,company_link,company_id,company_domain,company_about,company_founded,company_size,company_location_1,company_location_2,company_location_3,company_city_1,company_city_2,company_city_3,company_address,company_postal_code,company_phone,company_industry_1,company_industry_2,company_industry_3,domain_status,company_specialties,company_size_category,social_fields,keywords,annual_revenue,technologies,funding_events,total_funding,last_funding_round_date,last_funding_stage,company_email
Western Private Hospital,https://www.linkedin.com/company/western-private-hospital,https://www.linkedin.com/company/1021227,westernprivatehospital.com.au,"Western Private Hospital is a boutique private hospital servicing the West of Melbourne with the provision of acute services, which has 70 inpatient beds.  Western Private Hospital is the longest serving private hospital in Melbourne’s West.  In 2015, our facilities were transformed through a modern multi-million dollar refurbishment. The independently owned and centrally located hospital was founded so doctors, patients and their families can access specialist inpatient and outpatient without travelling to the CBD.Western Private Hospital is a standalone independently owned private hospital committed to delivering excellence in the quality and safety of care to the community.  We provide much needed services to the people in the expanding North West and Western regions of Melbourne and surrounding areas.On the Eleanor St side we have our Eleanor Ward and Interventional Cardiac Catheter Laboratory, principally provides care for acute cardiac patients, elective cardiac angiograms and interventional cardiac patients, as well as medical and surgical overflow, and also high dependency beds and services. We have also have Specialist Consulting Suites, advanced PET/CT Scanner that has Radiotherapy Planning capabilities, Pathology Laboratory and on-site Pharmacy in our Eleanor Street site.  Whilst on the Marion St side we have our state-of-the-art Operating Theatres and Central Sterilisation Services Department (CSSD), a Day Procedure Unit, Surgical/Medical Ward, Day Oncology Unit, Radiology and Radiation services.We provide a broad mix of specialties including orthopaedics, vascular, plastics, urology, gynaecology, colorectal, diagnostic and interventional cardiac, oncology and general surgery for both medical and surgical patients. This variety creates an excellent opportunity for our team to be dynamic, flexible and customer focused in addressing the unique needs of our patients. Western Private Hospital. Your Health. Your Hospital.",,133,"Footscray, Victoria, Australia",,,Footscray,,,,,,hospitals and health care,,,,"Surgical Services ,Medical Services,Cardiac,Oncology,Consulting Specialists,Health Care,High Dependency Care,Nuclear Medicine",51-200,,,,,,,,,
Osteon Medical,https://www.linkedin.com/company/osteonmedical,https://www.linkedin.com/company/18111098,osteonmedical.com,"Osteon Medical is responsible for cutting-edge, industry-led dental implant prosthetics. Pioneering technological advancement. We are consistently producing innovative products to overcome everyday implantology challenges through the effective use of advanced CAD/CAM and precision milling and developments in digital design processes.Our dedicated team of professionals empowers us to stay ahead of the market, manufacturing products that become essential in everyday practice.",,57,"South Melbourne, Victoria, Australia",,,Melbourne,,,,,,medical equipment manufacturing,,,,,51-200,,,,,,,,,
Sonic Healthcare Australia Clinical Services,https://www.linkedin.com/company/sonic-healthcare-australia-clinical-services,https://www.linkedin.com/company/6413282,sonicclinicalservices.com.au,"Sonic Healthcare Australia Clinical Services (SCS) is the primary care division of Sonic Healthcare, bringing together a range of businesses that provide national healthcare services and solutions. SCS offers a broad spectrum of health services including general practice clinics and after hours GP services, occupational and remote health services, community and home nursing services, primary care research programs, health assessment technologies, hospital avoidance programs and chronic disease management programs. The SCS network includes premium trusted brands such as IPN Medical Centres, Sonic HealthPlus and Australian Skin Cancer Clinics, offering a diverse range of practices in metropolitan, regional and rural locations. Sonic Clinical Services is the primary care division of Sonic Healthcare: www.sonichealthcare.com.auThe following group of companies are part of Sonic Clinical Services:IPN Medical Centres: www.ipn.com.auSonic HealthPlus: www.sonichealthplus.com.auAustralian Skin Cancer Clinics: www.ausskinclinics.com.auDoctorDoctor: www.doctordoctor.com.auSonic Clinical Trials: www.sonicclinicaltrials.com.auPrecedence Health Care: www.precendencehealthcare.com To find out more, please view our video: Sonic Clinical Services - An Overview. https://www.youtube.com/watch?v=_1HVMopzoh8",,62,"Millers Point, New South Wales, Australia",,,Sydney,,,"225 george st, sydney, new south wales 2000, au",2000,,hospitals and health care,hospital and health care,,,"Healthcare,Pathology,General Practitioner,Clinical Trials,Occupational Medicine,Skin Cancer,Chronic Disease Management,Primary Care Research,Community Health Services,After Hours GP Care",51-200,,"healthcare, skin cancer, clinical trials, pathology, community health services, general practitioner, chronic disease management, occupational medicine, primary care research, after hours gp care",,,,,,,
The Infinity Group,https://www.linkedin.com/company/the-infinity-group-pty,https://www.linkedin.com/company/6470424,infinitypharmacy.com.au,"The Infinity Group is a privately owned company that operates Pharmacies throughout Australia focused towards patient care.Formed in 2007 by a group of pharmacists and one experienced doctor, the partnership has gone from strength the strength. At The Infinity Group, the focus is on comprehensive, quality and timely care, education and health promotion in the local community. The Infinity Group offers it's patients a variety  of specialised services throughout its locations, to ensure holistic care - from doctor, to pharmacist, to specialist. The Infinity Group team is highly experienced and comprehensively trained to focus on patient care, education and health promotion within their scope.The Infinity Group believes in providing highest level of service with utmost integrity and honesty to the General Practitioners and specialists across the group. It ensure that the doctors are supported by a team of skilled nurses, reception and management at all times.",2007,93,"Herston, Queensland, Australia",,,Fortitude Valley,,,,,+61738314345,"health, wellness and fitness",,,,"General Practice,Specialised Clinics,Pharmacy,Health Care,Allied Health,Psychiatrists,Haematologist",51-200,,,,,,,,,
North Richmond Community Health,https://www.linkedin.com/company/nrchaus,https://www.linkedin.com/company/3125355,nrch.com.au,"North Richmond Community Health began supporting the Richmond community on Wurundjeri land in 1974. Then called the North Richmond Family Care Centre, it was an organisation built to support the diverse needs of the 4,000 strong community members of the Langdon Park Ministry of Housing estate.A group of progressive doctors approached the estate’s community-led Tenants Union in the early 1970s, and together they came up with the idea of a health centre that didn’t just provide vital medical services, but also fostered and supported the community.Since it was opened, North Richmond Community Health has been a place for people of all linguistic backgrounds, physical, emotional and mental abilities, faiths and cultures. For 40 years, the community has come to our centre to meet, receive care, seek advice, socialise and celebrate.In 1994, we received funding from the Victorian Department of Human Services to share its knowledge across the state, and the Centre for Culture, Ethnicity and Health (CEH) was formed. In the last 21 years, CEH has continued to develop their expertise in health and wellbeing, human rights, cultural competence and health literacy.North Richmond Community Health’s current building opened in late 2012. At that time, North Richmond Community Health was given the honour of an Aboriginal name by Wurundjeri Senior Elder Doreen Garvey-Wandin: Wulempuri-Kertheba, which translates from Woi wurrung as ‘staying healthy together’.As an organisation, we pride ourselves on our commitment to working with refugees, asylum seekers, newly-arrived migrants, people of different cultural and linguistic backgrounds, people who inject drugs and people of all socio-economic backgrounds.We are constantly reiterating that commitment and developing it.North Richmond Community Health has a long history, with many relationships in the community going back 40 years. We look forward to many more years of learning, working and building healthier communities.",,164,"Cremorne, Victoria, Australia",,,Melbourne,,,,,,medical practices,,,,"public health,oral health,medically supervised injecting room,physiotherapy,occupational therapist,podiatry,nutrition and dietetics,health literacy,counselling and casework,GP Doctors,Aged Care,child health and development,allied health and therapy services,Melbourne post acute care,Alcohol and Other Drug Services",51-200,,,,,,,,,
Signature Care - Residential Aged Care,https://www.linkedin.com/company/signature-care-residential-aged-care,https://www.linkedin.com/company/69323767,signaturecare.com.au,"For Purpose Aged Care Australia is dedicated to providing exceptional residential aged care services across Australia. In line with this commitment, Signature Care has established a network of care homes across Australia that prioritises the wellbeing of our residents, visitors, and staff. We are actively involved in every aspect of operations and care models to ensure that our homes remain safe, comfortable, and welcoming.Our growth is built on a strong foundation of quality and reputation within the aged care sector. Our innovative approach to quality management has been recognized at a national level, and we remain committed to continually improving our services to meet the evolving needs of the community. We are proud to offer diverse care options, including permanent, respite, memory support, and palliative care, tailored to support the individual needs of those we serve.We understand the challenges that come with transitioning into aged care, and our dedicated team strives to create a supportive environment that fosters trust, acceptance, respect, and dignity. Our vision is to provide high-quality, accessible, and inclusive homes that encourage our residents to live their lives to the highest possible quality.At Signature Care, we are passionate about supporting communities across Australia, particularly in regional and rural areas. Our homes are thoughtfully designed to be both spacious and luxurious, yet home-like and comfortable, with personalised services that focus on holistic care.",,130,"Cheltenham, Victoria, Australia",,,Cheltenham,,,,,1300130013,hospitals and health care,,,,,51-200,https://www.facebook.com/SignatureCareAustralia,,,,,,,,
Medlab Pathology AUSTRALIA,https://www.linkedin.com/company/medlab-pathology-sydney-nsw-australia,https://www.linkedin.com/company/3786203,medlab.com.au,"Medlab Pathology is one of Australia’s largest, privately owned independent pathology practices. Established in 2001, we provide a comprehensive range of pathology services to general practitioners, specialists, medical centres, nursing homes in the Sydney, Wollongong and Newcastle regions.Medlab Pathology is a NATA/RCPA accredited category GX Laboratory. The management and staff of Medlab Pathology are committed to providing a service of excellence and ethical professional practices. Every staff member of our organisation, from the directors, medical pathologists, management, scientific to administrative staff members, are fully committed to ensuring our organisation’s compliance with the International Standards (ISO 15189).This commitment is reflected in our dedication to the continuous improvement of our Quality System, and therefore, our clients can have confidence in the high standards and quality of our service provision.Medlab Pathology is NATA accredited for testing of drugs for toxicological purposes to the latest standard – AS/NZS 4308:2008",2001,56,"Auburn, New South Wales, Australia",,,Sydney,,,"3-5 rawson st, auburn, new south wales, australia, 2144",2144,+61287456500,hospitals and health care,hospital and health care,,,"All Pathology Disciplines,Secure Electronic Download and Technical Support,7 Days a week Courier service,Home Collection Services,Customer Service Excellence,Collection Centre Services,Bulk Billing",51-200,,"customer service excellence, bulk billing, home collection services, all pathology disciplines, secure electronic download & technical support, 7 days a week courier service, collection centre services",,"reCAPTCHA, Outlook, Mobile Friendly, Microsoft-IIS, Google Maps (Non Paid Users), Google Maps, Google Font API, Google Analytics, Atlassian Cloud, Apache, AngularJS, ASP.NET",,,,,
Danila Dilba Health Service,https://www.linkedin.com/company/daniladilba,https://www.linkedin.com/company/15221211,ddhs.org.au,"We take a holistic approach to health and well-being, and are proud to be closing the gap in Indigenous primary care, one helping hand at a time. Danila Dilba Health Service is an Aboriginal community-controlled organisation providing culturally-appropriate, comprehensive primary health care and community services to Biluru (Aboriginal and Torres Strait Islander) people in the Yilli Rreung (greater Darwin) region of the Northern Territory.The name Danila Dilba Biluru Butji Binnilutlum was given by the Larrakia people, who are the traditional owners of Darwin and Palmerston. In the Larrakia language Danila Dilba means ‘dilly bag used to collect bush medicines’ and Biluru Butji Binnilutlum means ‘blackfella (Aboriginal people) getting better from sickness’.Our logo was designed by Larrakia elder Reverend Wally Fejo. The story of the logo is: “The fish being in a school are excited when jumping around and convey to us our exciting, healthy life. The turtle represents the people going back to lay her eggs. The stick represents a hunting tool on how to find her eggs. The overall circle is like looking inside a dilly bag from above. The snake brings the threat of danger to our wellbeing and reminds us that we should always sustain ourselves and be on our guard for health.”Biluru is a Larrakia word that collectively describes Aboriginal people who are living in or visiting the Yilli Rreung Region.",,100,"Darwin City, Northern Territory, Australia",,,Darwin City,,,,,,hospitals and health care,,,,"Primary Health Care Service,Community Services",51-200,,,,,,,,,
Sylvanvale,https://www.linkedin.com/company/sylvanvale,https://www.linkedin.com/company/2506545,sylvanvale.com.au,"Sylvanvale is a registered National Disability Insurance Scheme (NDIS) service provider committed to providing high-quality, customer-focused service to the people we support and their families. Our team is flexible and experienced, and love what they do. We work in partnership with clients and their families to ensure they have the support they need, when and where they want it.As one of Australia’s largest not-for-profit disability service providers, working for Sylvanvale offers outstanding opportunities for career development and growth.Every one of our dedicated staff plays an important role in supporting people with disability to achieve independence and reach their potential. We invest in our people so that we can support people with disability to live the life they choose. ",,212,"Grays Point, New South Wales, Australia",,,Kirrawee,,,,,,individual and family services,,,,"Intellectual disability service provider,Child care,Day programs,Accommodation,Early intervention,Support Independent Living,Flexible Supports,Support Coordination,Supported Disability Accommodation,Independent Apartment Living,Positive Behaviour Support,Education",201-500,,,,,,,,,
Northern Beaches Hospital,https://www.linkedin.com/company/northern-beaches-hospital,https://www.linkedin.com/company/91559111,northernbeacheshospital.com.au,"Northern Beaches Hospital is a dedicated facility for all patients in our local area.It was thoughtfully designed to optimise patient safety and overall experience, and to provide meaningful management and operational efficiencies that benefit everyone.The Hospital offers:14 operating theatres, 2 cardiac catheter labs, and 4 procedural roomsa 50-space emergency departmenta comprehensive range of surgical servicescritical care services, including intensive care486 beds, with room to expand in the futureoutpatient services conveniently located close to the main entrydigital imaging and diagnostic facilities, with the building enabled for future technologiesmaternity, cardiac, orthopaedics, mental health and addiction, paediatrics, renal and cancer care specialties, to name a fewon-site medical centrecafe, retail and customer services1,400 car spacespublic transport links.",,370,"Frenchs Forest, New South Wales, Australia",,,Frenchs Forest,,,,,,hospitals and health care,,,,,201-500,,,,,,,,,
PresCare,https://www.linkedin.com/company/prescare,https://www.linkedin.com/company/944134,prescare.org.au,"PresCare has a fresh, regional focus. Our two Maryborough aged care communities, Yaralla Place and Groundwater Lodge, and our Rockhampton aged care community, Alexandra Gardens, are designed to create a true sense of home. They are now part of the Apollo Care Alliance - an innovative national organisation with a vision to strengthen not-for-profit aged care communities while preserving what makes them unique.These three regional communities are undergoing an exciting program of enhancements and offer both permanent and respite aged care, including secure dementia. Yaralla Place has 96 beds, Groundwater Lodge has 60 beds, and Alexandra Gardens has 94 beds.At each community, we support residents to live their way, with grace and dignity. At the heart of our offering is a deep commitment to a resident-first approach to care. We also support our team with an award-winning culture program, industry-leading care management systems utilising the technology to improve efficiency, and best-practice online training.Apollo Care is one of the fastest growing providers of not-for-profit aged care in the industry. Its portfolio includes six communities across New South Wales and Queensland with a total of 489 residential aged care beds plus a range of social housing, retirement living accommodation and a home care program.",1929,175,"Millers Point, New South Wales, Australia",,,Sydney,,,,,+610732234444,nursing homes and residential care facilities,hospital and health care,,,"Residential care,Dementia care,Respite care",51-200,https://facebook.com/prescare,"affordable housing, residential care, dementia care, respite care, community care, chaplaincy & pastoral care, social programs to limit isolation",,,,,,,
Aged Care Services Australia Group,https://www.linkedin.com/company/aged-care-services-australia-group,https://www.linkedin.com/company/1085181,acsagroup.com.au,Fourth largest Aged Care Provider in Australia that provides care and services to 34 aged care facilities and 5 retirement villages.,,116,Australia,,,,,,,,,hospitals and health care,,,,,51-200,,,,,,,,,
Homestyle Aged Care Services,https://www.linkedin.com/company/homestyle-aged-care,https://www.linkedin.com/company/7949214,homestyleagedcare.com.au,"Homestyle Aged Care Services have ten residential Aged Care homes across Melbourne and Geelong.For nearly 40 years Homestyle has provided quality accomodation and services including permanent, respite and specialist dementia care.We understand that nothing can replace the feeling of home and we strive to provide the best quality in homely comforts, care and support.  Every Homestyle team member is committed to our values by ensuring that their passion, experience and understanding make residents feel secure, safe, loved and special.  We respect that each resident has lived a full and rich life, so our aim is to continue stimulating memories whilst encouraging and watching new friendships develop.  Holistic care is our total focus at Homestyle.Call 1300 104 663 to book a tour or for any admission inquiries.",,196,"Bentleigh, Victoria, Australia",,,Bentleigh,,,,,,hospitals and health care,,,,respite care,51-200,,,,,,,,,
Goodwin Aged Care Services,https://www.linkedin.com/company/goodwin-aged-care-services,https://www.linkedin.com/company/4833004,goodwin.org.au,"Goodwin is dedicated to providing Australians with high quality aged care services and accommodation across the ACT through experience-driven developments in independent living villages, reliable in-home community care, and pioneering enhance residential aged care facility standards.Goodwin is a community-based, not for profit organisation founded in 1954 when a group of Canberra citizens met to ""launch a scheme for a housing settlement for aged people in Canberra""​. Now the organisation manages 449 independent living units and 360 aged care places across three sites in the ACT with assets of over $350 million dollars.Goodwin is governed by a skills based Board of Directors and managed by a senior executive team and general managers with qualifications and experience in business, health and aged care, construction, project management and government. Staff are committed to Goodwin's mission, values and vision and are dedicated to the continual improvement of aged care practices across Australia.",,171,"Australian Capital Territory, Australia",,,FARRER,,,,,,individual and family services,,,,"Independent Living,Residential Care,Community Care,Aged care,respite care,dementia support,retirement living",51-200,,,,,,,,,info@goodwin.org.au
Selectability,https://www.linkedin.com/company/selectability,https://www.linkedin.com/company/13745653,selectability.com.au,"selectability exists to improve the mental wellbeing of regional Queenslanders and contribute to suicide prevention.With the head office in Townsville, our service extends from Cairns to Rockhampton, with outlets in Ingham, Palm Island, Charters Towers, Mount Isa and Mackay.Our recovery-oriented services include: Individual supports: through our connected care approach we to support our consumers to build personal skills, develop relationships and improve their wellbeing. Support coordination: we work with our consumers to reduce complexities in the support environment and help them to develop plans to meet personal goals.   Group supports: we support our consumers to make friends, learn new skills, build capacity and strengthen connections within their community in social and peer environments.Clubhouses: the Clubhouse approach supports members to build confidence, make friends and learn the skills to access education and employment opportunities in a non-clinical environment. Clinical services: we provide GP, psychology and counselling services from our Mental Wellbeing Practices to empower individuals to improve their mental wellbeing. Family and carer support: we offer group and one-on-one sessions to support those caring for a loved one living with a mental illness.Suicide prevention: selectability implements the suicide prevention networks in Townsville and the Mackay region.  These groups are dedicated to developing outcome driven strategies for the prevention of suicide across the regions. selectability was created in March 2017, following the merger of Supported Options in Lifestyle and Access Services (SOLAS) and Mental Illness Fellowship North Queensland (MIFNQ).",,182,"Mount Louisa, Queensland, Australia",,,Townsville,,,,,,mental health care,,,,"clinical psychology,general psychology,counselling,individual support,recovery-oriented services,group support,suicide prevention,NDIS support coordination,Connecting Care,Clubhouses,Family and carer support",51-200,,,,,,,,,
SydWest Multicultural Services,https://www.linkedin.com/company/sydwest-multicultural-services,https://www.linkedin.com/company/13720711,sydwestms.org.au,"SydWest Multicultural Services assists vulnerable and most in need: refugee and migrant Youth & Children, Seniors, People with Disabilities, and Humanitarian entrants across their life course.Our passionate, qualified and experienced bilingual and bicultural staff are sensitive to the languages and cultures of the communities we represent.  With locations in Blacktown, Mt Druitt and Penrith, we cover all matters of cultural diversity in the region.",1986,88,"Blacktown, New South Wales, Australia",,,Blacktown,,,,,+61296216633,individual and family services,,,,"refugees,Aged Care,Disability Services,CALD,Youth,Families,Women,Home care,Social Support,Volunteers,Housing Assistance,Settlement Services,Multicultural Services,domestic violence support,centre based respite for seniors,home care services",51-200,https://facebook.com/sydwestms,"home care, youth, refugees, women, volunteers, families, housing assistance, aged care, settlement services, disability services, social support, disability employment services, multicultural services, cald",,,,,,,
Synapse - Australia\'s Brain Injury Organisation,https://www.linkedin.com/company/synapseaustralia,https://www.linkedin.com/company/1359881,synapse.org.au,"Synapse is Australia’s Brain Injury Organisation. Synapse provides a range of support services for people who have been impacted by brain injury and disability. These services promote quality of life, self-determination, and choice through information, specialist support, and targeted research activities.Synapse’s mission is to ensure the rights of people impacted by brain injury, connecting knowledge, policy, services, and systems. Synapse focuses on both government and public support to realise funding for the development of specialist services nationally.Synapse’s commitment to reducing the massive unmet need for services and support in Australia is unwavering. The team at Synapse are resolute in seeing specialist and individualised services available to all in need, no matter where they live or which culture they belong to.",,63,"West End, Queensland, Australia",,,West End,,,,,,individual and family services,,,,,51-200,,,,,,,,,
Epic Pharmacy,https://www.linkedin.com/company/epic-pharmacy,https://www.linkedin.com/company/2932650,epicpharmacy.com.au,"We are a dynamic, values-driven organisation providing quality medicine and health management services to the hospital, oncology and aged care sectors.We’re a healthcare company that promises to deliver healthcare in an Epic way, now and into the future. Epic is a part of the Icon Group.",,157,"West End, Queensland, Australia",,,Brisbane,,,22 Cordelia St,4101,+61737374500,hospitals and health care,hospital and health care,,,"Pharmacy,Healthcare,Aged Care,Oncology,Pharmacy Services",51-200,"https://twitter.com/epic_pharmacy, https://www.facebook.com/epicpharmacy1","healthcare, pharmacy, oncology, aged care, pharmacy services",,,,,,,
Lutheran Homes Group,https://www.linkedin.com/company/lutheranhomesgroup,https://www.linkedin.com/company/480485,lutheranhomes.com.au,"The Lutheran Homes Group story began almost 100 years ago. Throughout that time, we have strived to become one of the state’s premier retirement living providers, putting our residents and our people ahead of profits. Today, we operate facilities in various locations around South Australia, including large Residential Care Homes in Glynde, Fullarton and Hope Valley, each co-located with a range of retirement living options. We also have retirement living accommodation in Para Vista and offer Help at Home to residents in all of our villages.At Lutheran Homes, we are excited by the changing world of aged care and retirement living – and have made listening to and working with our community a priority. That  way, we can successfully anticipate and respond to the needs and wants of those that we serve. We strive to provide quality care and services to our residents, and remain dedicated to driving continuous improvement and innovation in all that we do.",,163,"Adelaide, South Australia, Australia",,,Adelaide,,,,,,hospitals and health care,,,,,51-200,,,,,,,,,
Meli,https://www.linkedin.com/company/meli-community,https://www.linkedin.com/company/90715384,meli.org.au,"Barwon Child, Youth and Family (BCYF) and Bethany have merged. Our new name, Meli, is inspired by the word ‘meliorism’ - the belief that the world can be made better through human effort. Meli is a Victorian not-for-profit committed to strengthening communities through supporting people.  We offer a unique combination of services to support members of our community throughout their lifetime, from early childhood through to adolescence and adulthood.Meli’s heritage and unique combination of services allow for an insightful approach to wellbeing. Using our breadth and depth of expertise to innovate and contribute to our community through preventative, strengthening programs.Everyone faces challenges occasionally, and Meli is here to lend compassionate help, and to take a preventative and early response approach – no matter how big or small a problem.",,354,"Geelong, Victoria, Australia",,,Geelong,,,,,,community services,,,,,201-500,,,,,,,,,
Country Care Group,https://www.linkedin.com/company/country-care-group,https://www.linkedin.com/company/4829263,countrycaregroup.com.au,"Country Care Group is a company born from family values and a mission to empower people to improve their everyday lives through innovative healthcare solutions. Strengthened by a diverse team of passionate and dedicated professionals, and a network spanning over 80 showrooms, our customers and local community can be rest assured they have access to:• A large range of products on display• The best tailored products and services to suit different customer’s needs• In home product trail with a product specialist• In-house dedicated NDIS team",,113,"Mildura, Victoria, Australia",,,Mildura,,,,,,hospitals and health care,,,,,51-200,,,,,,,,,
InLife Independent Living,https://www.linkedin.com/company/inlife-independent-living,https://www.linkedin.com/company/65539654,inlife.org.au,"You’re looking for a disability support agency with a difference? Pleased to meet you. We’re InLife, a not-for-profit that specialises in team-based support.We believe that if you want to be shout-it-from-the-rooftops great at whatever you choose to do, you’ve got to specialise. So that’s what our founders did in 2015.We work with people with frequent and complex support needs (we’re talking 20-25 hours weekly or more) to tailor life-changing assistance programs.Support within the community is our speciality. We build teams around every client, depending on their needs and preferences.We partner with people with any type of disability. Our clients may have physical disability, acquired brain injury, neurological conditions, intellectual disability or autism. Most live independently in the community, including in Specialist Disability Accommodation (SDA).And we’re tickled pink that many of our clients rely solely on InLife for their essential support needs. Nobody else. Just us.Thinking of joining as a client? We’d love to work with you. You’ll be paired with an InLife support coordinator to help you choose your team of all-stars, train them, set up a roster that suits, and make sure shifts are filled.In fact, your first shift will be with your InLife coordinator. (“Wait, what?” we hear you say, “first I have a coordinator and now you’re telling me they don’t just hide in the office?”) It’s a little thing we like to call delivering exceptional service.We build our teams from scratch, hiring new members as needed. Your coordinator works side-by-side with you to maintain and manage your team. You can even look after your own rosters if you prefer.Thinking of joining as a coordinator or assistant? Smart move! We offer above-award wages, great benefits and a supportive team culture. We’re always on the lookout for talented, dedicated team members.",2015,188,"Carlton, Victoria, Australia",,,Melbourne,,,"696 little bourke street, melbourne, victoria, australia",3000,1800,individual and family services,,,,"disability,not for profit,NDIS",51-200,"https://twitter.com/InLifeAU, https://www.facebook.com/inlife.au/","disability, ndis, not for profit",,"YouTube, React Redux, Google Tag Manager, Google Apps, Google Analytics, Gmail, Cloudflare DNS, CloudFlare Hosting, Atlassian Cloud, Amazon SES",,,,,
Gateways Support Services Inc.,https://www.linkedin.com/company/gateways-support-services-inc,https://www.linkedin.com/company/8193885,gateways.com.au,"Providing support to individuals with disabilities, including intellectual disability and autism, in the Greater Geelong, Southwest Victoria, and Western Melbourne areas.",1998,183,"North Geelong, Victoria, Australia",,,North Geelong,,,,,352212984,individual and family services,,,,"Autism,Intellectual disability,Complex behaviours,NDIS,Supported Independent Living,Preschool inclusion,Adult accomodation,Out of home care for children,Parent support,Life transition support,Suport coordination,NDIS plan management,Volunteering,Dementia,social inclusion,capacity building,respite,occupational therapy,speech therapy,group recreation",51-200,https://www.facebook.com/GatewaysSupportServices/,"capacity building, autism, occupational therapy, dementia, speech therapy, volunteering, ndis, social inclusion, intellectual disability, respite, parent support, ndis plan management, supported independent living, complex behaviours, preschool inclusion, adult accomodation, out of home care for children, life transition support, suport coordination, group recreation",,,,,,,
Imaging Associates,https://www.linkedin.com/company/imaging-associates,https://www.linkedin.com/company/3880954,imagingassociates.net.au,"Imaging Associates (IA) is proudly owned and operated by a team of dedicated, world-leading radiologists. We deliver radiology differently – innovative, inclusive and collaborative are our values, and we are with our patients every step of the way. Imaging Associates has private clinics located throughout Metropolitan Melbourne, Regional Victoria, and NSW. Imaging Associates Eastern (formerly known as Imaging Independently) fulfils the medical imaging contract for Eastern Health at Angliss, Box Hill, Healesville and Maroondah Hospitals. ",2008,154,"Box Hill South, Victoria, Australia",,,BOX HILL,,,,,388437999,hospitals and health care,hospital and health care,,,"Radiology,Medical Imaging,Intervention,Diagnostic Imaging,CT Cardiac Imaging,MSK Procedures,Mammography,Breast Biopsies,MRI,Ultrasound,X-Ray",51-200,"https://twitter.com/Imaging_Assoc, https://www.facebook.com/ImagingAssociates/","mammography, radiology, medical imaging, diagnostic imaging, intervention, ct cardiac imaging, msk procedures, breast biopsies",,,,,,,
West Gippsland Healthcare Group,https://www.linkedin.com/company/west-gippsland-healthcare-group,https://www.linkedin.com/company/13673054,wghg.com.au,"West Gippsland Healthcare Group provides acute medical and surgical, obstetric, emergency, community and aged care services, primarily in the Shire of Baw Baw, approximately 100 kms east of Melbourne.West Gippsland Healthcare Group comprises a number of sites. They are Community Health Centres in Warragul and Trafalgar, Cooinda Lodge Aged Care Residence, Rawson Community Health Centre, Andrews House Aged Care Residence, Warragul Linen Service and West Gippsland Hospital.West Gippsland Healthcare Group's history dates back to 1888 when the community established a hospital to service the area between Melbourne and Sale. A member of an early settler family, Mary Sargeant, donated the land on which West Gippsland Hospital, the main campus of the Group, now stands.West Gippsland Healthcare Group has health service delivery responsibilities across a mixture of rural, urban residential and agricultural areas located within the Shire of Baw Baw, and draws clientele from the peripheral east and west of the shire. The Group services a primary catchment population of approximately 52,500.The administrative headquarters are located at West Gippsland Hospital in Warragul, the largest town in the West Gippsland area.West Gippsland Healthcare Group enjoys close links with other healthcare providers including the Ambulance Service, general practitioners, residential aged care providers, the Baw Baw Shire, other public and private hospitals and a range of other healthcare professionals in private practice.West Gippsland Healthcare Group has full accreditation status from the Australian Council on Healthcare Standards.West Gippsland Healthcare Group acknowledges the support of the Victorian Government.",,304,"Warragul, Victoria, Australia",,,Warragul,,,,,,hospitals and health care,,,,,201-500,,,,,,,,,
Buderim Private Hospital,https://www.linkedin.com/company/buderimprivatehospital,https://www.linkedin.com/company/3778948,buderimprivatehospital.com.au,"As a not-for-profit facility, we are committed to reinvesting surplus funds for the development of the hospital, our services and our staff. This benefits the community by creating a hospital that uses leading edge technology and is staffed by leaders in their field. The Buderim Private Hospital has grown substantially over the last decade, with more than $40 million reinvested in additional beds, the latest equipment and new services to meet the growing demands of the Sunshine Coast community. We provide our patients with a wide range of services including Intensive Care, Cardiovascular, Vascular, Obstetric and Gynaecology, General Surgery, Urology and Urodynamics, Cancer Care, General Medicine, Renal and Respiratory Services, Endocrinology, Mental Health, Plastic and Cosmetic Surgery, Ear Nose and Throat, Orthopaedic, Oral and Maxillofacial, Rehabilitation, Endoscopic Services and much more. The Buderim Private Hospital has an active involvement in medical research and encourages staff to participate in research activities that help further knowledge and understanding.",1980,142,"Mons, Queensland, Australia",,,Buderim,,,,,+61754303303,hospitals and health care,hospital and health care,,,,51-200,"https://twitter.com/suncoasthosp, https://www.facebook.com/buderimprivatehospital",,,,,,,,
RAAFA WA,https://www.linkedin.com/company/raafa-wa,https://www.linkedin.com/company/18780011,raafawa.org.au,"RAAFA is one of WA's largest and most trusted not-for-profit retirement living, residential care and community service providers.Established in 1929 by former members of the Australian Flying Corps (AFC), today RAAFA is a dynamic organisation providing support services to everyone, including veterans and their families.  RAAFA also operates the Aviation Heritage Museum.  ",1929,189,"South Perth, Western Australia, Australia",,,South Perth,,,,,895825000,hospitals and health care,hospital and health care,,,"Residential Aged Care,Retirement Living,Home Care Services,Membership,Aviation Museum,Dementia Care,Veterans",51-200,,"home care services, membership, retirement living, dementia care, residential aged care, aviation museum",,,,,,,
